x,y,z
0.00,-3945.48,1000.00
0.00,-3895.43,1000.00
0.00,-3845.38,1000.00
0.00,-3795.32,1000.00
0.00,-3745.27,1000.00
0.00,-3695.21,1000.00
0.00,-3645.16,1000.00
0.00,-3595.10,1000.00
0.00,-3545.05,1000.00
0.00,-3494.99,1000.00
0.00,-3444.94,1000.00
0.00,-3394.89,1000.00
0.00,-3344.83,1000.00
0.00,-3294.78,1000.00
0.00,-3244.72,1000.00
0.00,-3194.67,1000.00
0.00,-3144.61,1000.00
0.00,-3094.56,1000.00
0.00,-3044.50,1000.00
0.00,-2994.45,1000.00
0.00,-2944.40,1000.00
0.00,-2894.34,1000.00
0.00,-2844.29,1000.00
0.00,-2794.23,1000.00
0.00,-2744.18,1000.00
0.00,-2694.12,1000.00
0.00,-2644.07,1000.00
0.00,-2594.01,1000.00
0.00,-2543.96,1000.00
0.00,-2493.91,1000.00
0.00,-2443.85,1000.00
0.00,-2393.80,1000.00
0.00,-2343.74,1000.00
0.00,-2293.69,1000.00
0.00,-2243.63,1000.00
0.00,-2193.58,1000.00
0.00,-2143.52,1000.00
0.00,-2093.47,1000.00
0.00,-2043.42,1000.00
0.00,-1993.36,1000.00
0.00,-1943.31,1000.00
0.00,-1893.25,1000.00
0.00,-1843.20,1000.00
0.00,-1793.14,1000.00
0.00,-1743.09,1000.00
0.00,-1693.03,1000.00
0.00,-1642.98,1000.00
0.00,-1592.93,1000.00
0.00,-1542.87,1000.00
0.00,-1492.82,1000.00
0.00,-1442.76,1000.00
0.00,-1392.71,1000.00
0.00,-1342.65,1000.00
0.00,-1292.60,1000.00
0.00,-1242.54,1000.00
0.00,-1192.49,1000.00
0.00,-1142.44,1000.00
0.00,-1092.38,1000.00
0.00,-1042.33,1000.00
0.00,-992.28,1000.00
0.00,-942.23,1000.00
0.00,-892.18,1000.00
0.00,-842.13,1000.00
0.00,-792.08,1000.00
0.00,-742.03,1000.00
0.00,-691.98,1000.00
0.00,-641.93,1000.00
0.00,-591.88,1000.00
0.00,-541.84,1000.00
0.00,-491.79,1000.00
0.00,-441.74,1000.00
0.00,-391.69,1000.00
0.00,-341.64,1000.00
0.00,-291.59,1000.00
0.00,-241.54,1000.00
0.00,-191.49,1000.00
0.00,-141.44,1000.00
0.00,-91.39,1000.00
0.00,-41.34,1000.00
