x,y,z
0.00,-19997.50,1000.00
0.00,-19897.50,1000.00
0.00,-19797.50,1000.00
0.00,-19697.50,1000.00
0.00,-19597.50,1000.00
0.00,-19497.50,1000.00
0.00,-19397.50,1000.00
0.00,-19297.50,1000.00
0.00,-19197.50,1000.00
0.00,-19097.50,1000.00
0.00,-18997.50,1000.00
0.00,-18897.50,1000.00
0.00,-18797.50,1000.00
0.00,-18697.50,1000.00
0.00,-18597.50,1000.00
0.00,-18497.50,1000.00
0.00,-18397.50,1000.00
0.00,-18297.50,1000.00
0.00,-18197.50,1000.00
0.00,-18097.50,1000.00
0.00,-17997.50,1000.00
0.00,-17897.50,1000.00
0.00,-17797.50,1000.00
0.00,-17697.50,1000.00
0.00,-17597.50,1000.00
0.00,-17497.50,1000.00
0.00,-17397.50,1000.00
0.00,-17297.50,1000.00
0.00,-17197.50,1000.00
0.00,-17097.50,1000.00
0.00,-16997.50,1000.00
0.00,-16897.50,1000.00
0.00,-16797.50,1000.00
0.00,-16697.50,1000.00
0.00,-16597.50,1000.00
0.00,-16497.50,1000.00
0.00,-16397.50,1000.00
0.00,-16297.50,1000.00
0.00,-16197.50,1000.00
0.00,-16097.50,1000.00
0.00,-15997.50,1000.00
0.00,-15897.50,1000.00
0.00,-15797.50,1000.00
0.00,-15697.50,1000.00
0.00,-15597.50,1000.00
0.00,-15497.50,1000.00
0.00,-15397.50,1000.00
0.00,-15297.50,1000.00
0.00,-15197.50,1000.00
0.00,-15097.50,1000.00
0.00,-14997.50,1000.00
0.00,-14897.50,1000.00
0.00,-14797.50,1000.00
0.00,-14697.50,1000.00
0.00,-14597.50,1000.00
0.00,-14497.50,1000.00
0.00,-14397.50,1000.00
0.00,-14297.50,1000.00
0.00,-14197.50,1000.00
0.00,-14097.50,1000.00
0.00,-13997.50,1000.00
0.00,-13897.50,1000.00
0.00,-13797.50,1000.00
0.00,-13697.50,1000.00
0.00,-13597.50,1000.00
0.00,-13497.50,1000.00
0.00,-13397.50,1000.00
0.00,-13297.50,1000.00
0.00,-13197.50,1000.00
0.00,-13097.50,1000.00
0.00,-12997.50,1000.00
0.00,-12897.50,1000.00
0.00,-12797.50,1000.00
0.00,-12697.50,1000.00
0.00,-12597.50,1000.00
0.00,-12497.50,1000.00
0.00,-12397.50,1000.00
0.00,-12297.50,1000.00
0.00,-12197.50,1000.00
0.00,-12097.50,1000.00
0.00,-11997.50,1000.00
0.00,-11897.50,1000.00
0.00,-11797.50,1000.00
0.00,-11697.50,1000.00
0.00,-11597.50,1000.00
0.00,-11497.50,1000.00
0.00,-11397.50,1000.00
0.00,-11297.50,1000.00
0.00,-11197.50,1000.00
0.00,-11097.50,1000.00
0.00,-10997.50,1000.00
0.00,-10897.50,1000.00
0.00,-10797.50,1000.00
0.00,-10697.50,1000.00
0.00,-10597.50,1000.00
0.00,-10497.50,1000.00
0.00,-10397.50,1000.00
0.00,-10297.50,1000.00
0.00,-10197.50,1000.00
0.00,-10097.50,1000.00
0.00,-9997.50,1000.00
0.00,-9897.50,1000.00
0.00,-9797.50,1000.00
0.00,-9697.50,1000.00
0.00,-9597.50,1000.00
0.00,-9497.50,1000.00
0.00,-9397.50,1000.00
