x,y,z
0.00,-19998.90,1000.00
0.00,-19898.84,1000.00
0.00,-19798.77,1000.00
0.00,-19698.71,1000.00
0.00,-19598.64,1000.00
0.00,-19498.58,1000.00
0.00,-19398.51,1000.00
0.00,-19298.45,1000.00
0.00,-19198.38,1000.00
0.00,-19098.32,1000.00
0.00,-18998.26,1000.00
0.00,-18898.19,1000.00
0.00,-18798.13,1000.00
0.00,-18698.06,1000.00
0.00,-18598.00,1000.00
0.00,-18497.93,1000.00
2.05,-18397.88,1000.00
13.05,-18298.44,1000.00
28.94,-18199.62,1000.00
41.32,-18100.30,1000.00
54.96,-18001.13,1000.00
68.30,-17901.94,1000.00
81.65,-17802.76,1000.00
95.00,-17703.58,1000.00
108.34,-17604.41,1000.00
121.68,-17505.23,1000.00
135.03,-17406.06,1000.00
148.37,-17306.88,1000.00
161.71,-17207.71,1000.00
175.05,-17108.53,1000.00
188.40,-17009.35,1000.00
201.74,-16910.18,1000.00
215.08,-16811.00,1000.00
228.42,-16711.83,1000.00
241.77,-16612.65,1000.00
255.11,-16513.47,1000.00
268.45,-16414.30,1000.00
281.80,-16315.12,1000.00
295.14,-16215.95,1000.00
308.48,-16116.77,1000.00
321.83,-16017.60,1000.00
335.17,-15918.42,1000.00
348.52,-15819.24,1000.00
361.86,-15720.07,1000.00
375.20,-15620.89,1000.00
388.55,-15521.72,1000.00
401.89,-15422.54,1000.00
415.24,-15323.37,1000.00
428.58,-15224.19,1000.00
441.92,-15125.01,1000.00
455.27,-15025.84,1000.00
468.61,-14926.66,1000.00
481.96,-14827.49,1000.00
495.30,-14728.31,1000.00
508.64,-14629.13,1000.00
521.99,-14529.96,1000.00
535.33,-14430.78,1000.00
548.67,-14331.61,1000.00
562.01,-14232.43,1000.00
575.35,-14133.26,1000.00
588.69,-14034.08,1000.00
602.03,-13934.90,1000.00
615.37,-13835.73,1000.00
628.72,-13736.55,1000.00
642.06,-13637.38,1000.00
655.40,-13538.20,1000.00
668.74,-13439.03,1000.00
682.08,-13339.85,1000.00
695.42,-13240.67,1000.00
708.76,-13141.50,1000.00
722.10,-13042.32,1000.00
735.44,-12943.15,1000.00
748.79,-12843.97,1000.00
762.13,-12744.79,1000.00
775.47,-12645.62,1000.00
788.81,-12546.44,1000.00
802.15,-12447.27,1000.00
815.49,-12348.09,1000.00
