x,y,z
0.00,-9998.75,1000.00
0.00,-9948.75,1000.00
0.00,-9898.75,1000.00
0.00,-9848.75,1000.00
0.00,-9798.75,1000.00
0.00,-9748.75,1000.00
0.00,-9698.75,1000.00
0.00,-9648.75,1000.00
0.00,-9598.75,1000.00
0.00,-9548.75,1000.00
0.00,-9498.75,1000.00
0.00,-9448.75,1000.00
0.00,-9398.75,1000.00
0.00,-9348.75,1000.00
0.00,-9298.75,1000.00
0.00,-9248.75,1000.00
4.26,-9199.05,1000.00
25.56,-9154.24,1000.00
61.05,-9119.16,1000.00
97.60,-9085.08,1000.00
129.99,-9047.00,1000.00
163.92,-9010.28,1000.00
197.22,-8972.99,1000.00
230.76,-8935.92,1000.00
264.30,-8898.84,1000.00
297.84,-8861.77,1000.00
331.39,-8824.70,1000.00
364.93,-8787.63,1000.00
398.47,-8750.56,1000.00
432.01,-8713.49,1000.00
465.55,-8676.42,1000.00
499.09,-8639.35,1000.00
532.63,-8602.28,1000.00
566.17,-8565.21,1000.00
599.71,-8528.14,1000.00
633.25,-8491.07,1000.00
666.79,-8454.00,1000.00
700.33,-8416.93,1000.00
733.87,-8379.86,1000.00
767.41,-8342.79,1000.00
800.95,-8305.72,1000.00
834.49,-8268.65,1000.00
868.03,-8231.58,1000.00
901.57,-8194.51,1000.00
935.11,-8157.42,1000.00
968.65,-8120.33,1000.00
1002.19,-8083.24,1000.00
1035.73,-8046.15,1000.00
1069.27,-8009.06,1000.00
1102.81,-7971.97,1000.00
1136.35,-7934.88,1000.00
1169.89,-7897.79,1000.00
1203.43,-7860.70,1000.00
1236.97,-7823.61,1000.00
1270.51,-7786.52,1000.00
1304.05,-7749.43,1000.00
1337.59,-7712.34,1000.00
1371.13,-7675.25,1000.00
1404.67,-7638.16,1000.00
1438.21,-7601.07,1000.00
1471.75,-7563.98,1000.00
1505.29,-7526.89,1000.00
1538.83,-7489.80,1000.00
1572.37,-7452.71,1000.00
1605.91,-7415.62,1000.00
1639.45,-7378.53,1000.00
1673.00,-7341.45,1000.00
1706.54,-7304.37,1000.00
1740.08,-7267.29,1000.00
1773.62,-7230.21,1000.00
1807.16,-7193.13,1000.00
1840.70,-7156.05,1000.00
1874.24,-7118.97,1000.00
1907.78,-7081.89,1000.00
1941.32,-7044.81,1000.00
1974.86,-7007.73,1000.00
2008.40,-6970.65,1000.00
2041.94,-6933.57,1000.00
2075.48,-6896.49,1000.00
2109.02,-6859.41,1000.00
2142.56,-6822.33,1000.00
2176.10,-6785.25,1000.00
2209.64,-6748.17,1000.00
2243.18,-6711.09,1000.00
2276.72,-6674.01,1000.00
2310.26,-6636.93,1000.00
2343.80,-6599.85,1000.00
2377.34,-6562.77,1000.00
2410.89,-6525.69,1000.00
2444.43,-6488.61,1000.00
2477.97,-6451.53,1000.00
2511.51,-6414.45,1000.00
2545.05,-6377.37,1000.00
2578.59,-6340.29,1000.00
2612.13,-6303.21,1000.00
2645.67,-6266.13,1000.00
2679.21,-6229.05,1000.00
2712.75,-6191.97,1000.00
2746.29,-6154.89,1000.00
2779.83,-6117.81,1000.00
2813.37,-6080.73,1000.00
2846.91,-6043.65,1000.00
2880.45,-6006.57,1000.00
2913.99,-5969.49,1000.00
2947.53,-5932.41,1000.00
2981.07,-5895.33,1000.00
3014.61,-5858.25,1000.00
3048.15,-5821.17,1000.00
3081.69,-5784.09,1000.00
3115.23,-5747.01,1000.00
3148.77,-5709.93,1000.00
3182.31,-5672.85,1000.00
3215.85,-5635.77,1000.00
3249.39,-5598.69,1000.00
3282.93,-5561.61,1000.00
3316.47,-5524.53,1000.00
3350.01,-5487.45,1000.00
3383.55,-5450.37,1000.00
3417.09,-5413.29,1000.00
3450.63,-5376.21,1000.00
3484.17,-5339.13,1000.00
3517.71,-5302.05,1000.00
3551.25,-5264.97,1000.00
3584.79,-5227.89,1000.00
3618.33,-5190.81,1000.00
3651.87,-5153.73,1000.00
3685.41,-5116.65,1000.00
3718.95,-5079.57,1000.00
3752.49,-5042.49,1000.00
3786.03,-5005.41,1000.00
3819.57,-4968.33,1000.00
3853.11,-4931.25,1000.00
3886.65,-4894.17,1000.00
3920.19,-4857.09,1000.00
3953.73,-4820.01,1000.00
3987.27,-4782.93,1000.00
4020.81,-4745.85,1000.00
4054.35,-4708.78,1000.00
4087.89,-4671.70,1000.00
4121.44,-4634.62,1000.00
4154.98,-4597.54,1000.00
4188.53,-4560.46,1000.00
4222.08,-4523.38,1000.00
4255.63,-4486.31,1000.00
4289.17,-4449.23,1000.00
4321.11,-4410.83,1000.00
4339.94,-4364.90,1000.00
4340.11,-4315.11,1000.00
4334.72,-4265.41,1000.00
4335.27,-4215.44,1000.00
4335.16,-4165.45,1000.00
4335.27,-4115.45,1000.00
4335.09,-4065.45,1000.00
4334.93,-4015.45,1000.00
4334.85,-3965.45,1000.00
4334.73,-3915.45,1000.00
4334.61,-3865.45,1000.00
4334.49,-3815.45,1000.00
4334.38,-3765.45,1000.00
4334.26,-3715.45,1000.00
4334.14,-3665.45,1000.00
4334.03,-3615.45,1000.00
4333.91,-3565.45,1000.00
4333.79,-3515.45,1000.00
4333.67,-3465.45,1000.00
4333.56,-3415.45,1000.00
4333.44,-3365.45,1000.00
4333.32,-3315.45,1000.00
4333.21,-3265.45,1000.00
