x,y,z
4000.00,5999.15,1000.00
3999.72,5914.14,1000.00
3999.45,5829.13,1000.00
3999.18,5744.12,1000.00
3998.92,5659.11,1000.00
3998.65,5574.10,1000.00
3998.38,5489.09,1000.00
3998.11,5404.08,1000.00
3997.84,5319.07,1000.00
3997.57,5234.06,1000.00
3997.30,5149.05,1000.00
3997.04,5064.04,1000.00
3996.77,4979.03,1000.00
3996.50,4894.02,1000.00
3996.23,4809.01,1000.00
3995.96,4724.00,1000.00
3995.69,4638.99,1000.00
3995.42,4553.98,1000.00
3995.16,4468.97,1000.00
3994.89,4383.96,1000.00
3994.62,4298.95,1000.00
3994.35,4213.94,1000.00
3994.08,4128.94,1000.00
3993.81,4043.93,1000.00
3993.54,3958.92,1000.00
3993.28,3873.91,1000.00
3993.01,3788.90,1000.00
3992.74,3703.89,1000.00
3992.47,3618.88,1000.00
3992.20,3533.87,1000.00
3991.93,3448.86,1000.00
3991.66,3363.85,1000.00
3991.40,3278.84,1000.00
3991.13,3193.83,1000.00
3990.86,3108.82,1000.00
3990.59,3023.81,1000.00
3990.32,2938.80,1000.00
3990.05,2853.79,1000.00
3989.78,2768.78,1000.00
3989.52,2683.77,1000.00
3989.25,2598.76,1000.00
3988.98,2513.75,1000.00
3988.71,2428.74,1000.00
3988.44,2343.73,1000.00
3988.17,2258.72,1000.00
3987.90,2173.71,1000.00
3987.64,2088.70,1000.00
3987.37,2003.70,1000.00
3987.10,1918.70,1000.00
3986.83,1833.70,1000.00
3986.56,1748.70,1000.00
3986.29,1663.71,1000.00
3986.02,1578.71,1000.00
3985.76,1493.71,1000.00
3985.49,1408.71,1000.00
3985.22,1323.72,1000.00
3984.95,1238.72,1000.00
3984.68,1153.72,1000.00
3984.41,1068.72,1000.00
3984.14,983.73,1000.00
3983.88,898.73,1000.00
3983.61,813.73,1000.00
3983.34,728.73,1000.00
3983.07,643.74,1000.00
3982.80,558.74,1000.00
3982.53,473.74,1000.00
3982.26,388.74,1000.00
3982.00,303.74,1000.00
3981.73,218.74,1000.00
3981.46,133.74,1000.00
3981.19,48.74,1000.00
3980.92,-36.26,1000.00
3980.65,-121.26,1000.00
3980.39,-206.26,1000.00
3980.12,-291.26,1000.00
3979.85,-376.26,1000.00
3979.58,-461.26,1000.00
3979.31,-546.26,1000.00
3979.04,-631.26,1000.00
3978.77,-716.25,1000.00
3978.51,-801.25,1000.00
3978.24,-886.25,1000.00
3977.97,-971.25,1000.00
3977.70,-1056.24,1000.00
3977.43,-1141.24,1000.00
3977.16,-1226.24,1000.00
3976.89,-1311.24,1000.00
3976.63,-1396.23,1000.00
3976.36,-1481.23,1000.00
3976.09,-1566.23,1000.00
3975.82,-1651.23,1000.00
3975.55,-1736.22,1000.00
3975.28,-1821.22,1000.00
3975.01,-1906.22,1000.00
3974.75,-1991.22,1000.00
3974.48,-2076.22,1000.00
3974.21,-2161.23,1000.00
3973.94,-2246.24,1000.00
3973.67,-2331.25,1000.00
3973.40,-2416.26,1000.00
3973.13,-2501.27,1000.00
3972.87,-2586.28,1000.00
3972.60,-2671.29,1000.00
3972.33,-2756.30,1000.00
3972.06,-2841.31,1000.00
3971.79,-2926.32,1000.00
3971.52,-3011.33,1000.00
3971.25,-3096.34,1000.00
3970.99,-3181.35,1000.00
3970.72,-3266.36,1000.00
3970.45,-3351.37,1000.00
3970.18,-3436.38,1000.00
3969.91,-3521.39,1000.00
3969.64,-3606.39,1000.00
3969.37,-3691.40,1000.00
3969.11,-3776.41,1000.00
3968.84,-3861.42,1000.00
3968.57,-3946.43,1000.00
3968.30,-4031.44,1000.00
3968.03,-4116.45,1000.00
3967.76,-4201.46,1000.00
3967.49,-4286.47,1000.00
3967.23,-4371.48,1000.00
3966.96,-4456.49,1000.00
3966.69,-4541.50,1000.00
3966.42,-4626.51,1000.00
3966.15,-4711.52,1000.00
3965.88,-4796.53,1000.00
3965.61,-4881.54,1000.00
3965.35,-4966.55,1000.00
3965.08,-5051.56,1000.00
3964.81,-5136.57,1000.00
3964.54,-5221.58,1000.00
3964.27,-5306.59,1000.00
3964.00,-5391.60,1000.00
3963.73,-5476.61,1000.00
3963.47,-5561.62,1000.00
3963.20,-5646.63,1000.00
3962.93,-5731.64,1000.00
3962.66,-5816.65,1000.00
