x,y,z
0.00,-19999.00,1000.00
0.00,-19899.00,1000.00
0.00,-19799.00,1000.00
0.00,-19699.00,1000.00
0.00,-19599.00,1000.00
0.00,-19499.00,1000.00
0.00,-19399.00,1000.00
0.00,-19299.00,1000.00
0.00,-19199.00,1000.00
0.00,-19099.00,1000.00
0.00,-18999.00,1000.00
0.00,-18899.00,1000.00
0.00,-18799.00,1000.00
0.00,-18699.00,1000.00
0.00,-18599.00,1000.00
0.00,-18499.00,1000.00
2.04,-18399.03,1000.00
12.99,-18299.67,1000.00
28.77,-18200.94,1000.00
41.19,-18101.74,1000.00
54.77,-18002.66,1000.00
68.05,-17903.60,1000.00
81.38,-17804.58,1000.00
94.71,-17705.55,1000.00
108.04,-17606.53,1000.00
121.37,-17507.51,1000.00
134.70,-17408.48,1000.00
148.03,-17309.46,1000.00
161.37,-17210.44,1000.00
174.70,-17111.41,1000.00
188.03,-17012.39,1000.00
201.36,-16913.37,1000.00
214.69,-16814.34,1000.00
228.02,-16715.32,1000.00
241.36,-16616.29,1000.00
254.69,-16517.27,1000.00
268.02,-16418.25,1000.00
281.35,-16319.16,1000.00
294.68,-16220.04,1000.00
308.01,-16120.92,1000.00
321.34,-16021.80,1000.00
334.67,-15922.68,1000.00
348.00,-15823.55,1000.00
361.33,-15724.43,1000.00
374.66,-15625.31,1000.00
387.99,-15526.19,1000.00
401.32,-15427.07,1000.00
414.65,-15327.95,1000.00
427.98,-15228.83,1000.00
441.31,-15129.71,1000.00
454.64,-15030.59,1000.00
467.97,-14931.46,1000.00
481.30,-14832.34,1000.00
494.63,-14733.22,1000.00
507.96,-14634.10,1000.00
521.29,-14534.98,1000.00
534.62,-14435.86,1000.00
547.95,-14336.74,1000.00
561.28,-14237.62,1000.00
574.61,-14138.50,1000.00
587.94,-14039.38,1000.00
601.27,-13940.25,1000.00
614.60,-13841.13,1000.00
627.93,-13742.01,1000.00
641.26,-13642.89,1000.00
654.59,-13543.77,1000.00
667.92,-13444.65,1000.00
681.25,-13345.53,1000.00
694.58,-13246.41,1000.00
707.91,-13147.29,1000.00
721.24,-13048.16,1000.00
734.57,-12949.04,1000.00
747.90,-12849.92,1000.00
761.23,-12750.80,1000.00
774.56,-12651.68,1000.00
787.89,-12552.56,1000.00
801.22,-12453.44,1000.00
814.55,-12354.32,1000.00
827.88,-12255.20,1000.00
841.21,-12156.07,1000.00
854.54,-12056.95,1000.00
867.87,-11957.83,1000.00
881.20,-11858.71,1000.00
894.53,-11759.59,1000.00
907.86,-11660.47,1000.00
921.19,-11561.35,1000.00
934.52,-11462.23,1000.00
947.85,-11363.11,1000.00
961.18,-11263.98,1000.00
974.51,-11164.86,1000.00
987.84,-11065.74,1000.00
1001.17,-10966.62,1000.00
1014.50,-10867.50,1000.00
1027.83,-10768.38,1000.00
1041.16,-10669.26,1000.00
1054.49,-10570.14,1000.00
1067.82,-10471.02,1000.00
1081.15,-10371.89,1000.00
1094.48,-10272.77,1000.00
1107.81,-10173.65,1000.00
1121.14,-10074.53,1000.00
1134.47,-9975.41,1000.00
1147.80,-9876.29,1000.00
1161.13,-9777.17,1000.00
1174.46,-9678.05,1000.00
1187.79,-9578.93,1000.00
1201.12,-9479.80,1000.00
1214.45,-9380.68,1000.00
1227.78,-9281.56,1000.00
1241.11,-9182.44,1000.00
1254.44,-9083.32,1000.00
1267.77,-8984.20,1000.00
1281.10,-8885.08,1000.00
1294.43,-8785.96,1000.00
1307.76,-8686.84,1000.00
1321.09,-8587.71,1000.00
1334.42,-8488.59,1000.00
1347.75,-8389.47,1000.00
1361.08,-8290.35,1000.00
1374.41,-8191.23,1000.00
1387.74,-8092.11,1000.00
1401.07,-7992.99,1000.00
1414.40,-7893.87,1000.00
1427.73,-7794.75,1000.00
1441.06,-7695.62,1000.00
1454.39,-7596.50,1000.00
1467.72,-7497.38,1000.00
1481.05,-7398.26,1000.00
1494.38,-7299.14,1000.00
1507.71,-7200.02,1000.00
1521.04,-7100.90,1000.00
1534.37,-7001.78,1000.00
1547.70,-6902.66,1000.00
1561.03,-6803.54,1000.00
1574.36,-6704.41,1000.00
1587.70,-6605.29,1000.00
1601.03,-6506.17,1000.00
1614.36,-6407.05,1000.00
1627.69,-6307.93,1000.00
1641.02,-6208.81,1000.00
1654.35,-6109.69,1000.00
1667.68,-6010.57,1000.00
1681.01,-5911.45,1000.00
1694.34,-5812.32,1000.00
1707.67,-5713.20,1000.00
1721.00,-5614.08,1000.00
1734.33,-5514.96,1000.00
1747.66,-5415.84,1000.00
1760.99,-5316.72,1000.00
1774.32,-5217.60,1000.00
1787.65,-5118.48,1000.00
1800.98,-5019.36,1000.00
1814.31,-4920.23,1000.00
1827.64,-4821.11,1000.00
1840.97,-4721.99,1000.00
1854.30,-4622.87,1000.00
1867.63,-4523.75,1000.00
1880.96,-4424.63,1000.00
1894.29,-4325.51,1000.00
1907.62,-4226.39,1000.00
1920.95,-4127.27,1000.00
1934.28,-4028.16,1000.00
1947.61,-3929.06,1000.00
1960.94,-3829.97,1000.00
1974.27,-3730.87,1000.00
1987.60,-3631.77,1000.00
2000.93,-3532.68,1000.00
2014.26,-3433.58,1000.00
2027.59,-3334.48,1000.00
2040.93,-3235.39,1000.00
2054.27,-3136.29,1000.00
2067.60,-3037.19,1000.00
2080.93,-2938.10,1000.00
2094.26,-2839.00,1000.00
2107.59,-2739.90,1000.00
2120.92,-2640.81,1000.00
2134.26,-2541.71,1000.00
2147.60,-2442.61,1000.00
2160.94,-2343.52,1000.00
2174.15,-2244.40,1000.00
2182.80,-2144.81,1000.00
2181.77,-2044.84,1000.00
2180.50,-1944.86,1000.00
2181.06,-1844.86,1000.00
2180.97,-1744.86,1000.00
2180.87,-1644.86,1000.00
2180.77,-1544.86,1000.00
2180.67,-1444.86,1000.00
2180.57,-1344.86,1000.00
2180.48,-1244.86,1000.00
2180.38,-1144.86,1000.00
2180.28,-1044.86,1000.00
2180.18,-944.86,1000.00
2180.09,-844.86,1000.00
2179.99,-744.86,1000.00
2179.89,-644.86,1000.00
2179.79,-544.86,1000.00
2179.70,-444.86,1000.00
2179.60,-344.86,1000.00
2179.50,-244.86,1000.00
2179.40,-144.86,1000.00
2179.31,-44.86,1000.00
2179.21,55.14,1000.00
2179.11,155.13,1000.00
2179.01,255.13,1000.00
2178.91,355.13,1000.00
2178.82,455.13,1000.00
2178.72,555.13,1000.00
2178.62,655.13,1000.00
2178.52,755.13,1000.00
2178.43,855.13,1000.00
2178.33,955.13,1000.00
2178.23,1055.13,1000.00
2178.13,1155.13,1000.00
2178.04,1255.13,1000.00
2177.94,1355.13,1000.00
2177.84,1455.13,1000.00
2177.74,1555.13,1000.00
2177.65,1655.13,1000.00
2177.55,1755.13,1000.00
2177.45,1855.13,1000.00
2177.35,1955.13,1000.00
2177.25,2055.13,1000.00
2177.16,2155.13,1000.00
2177.06,2255.13,1000.00
2176.96,2355.13,1000.00
2176.86,2455.13,1000.00
2176.77,2555.13,1000.00
2176.67,2655.13,1000.00
2176.57,2755.13,1000.00
2176.47,2855.13,1000.00
2176.38,2955.13,1000.00
2176.28,3055.13,1000.00
2176.18,3155.13,1000.00
2176.08,3255.13,1000.00
2175.98,3355.13,1000.00
2175.89,3455.13,1000.00
2175.79,3555.13,1000.00
2175.69,3655.13,1000.00
2175.59,3755.13,1000.00
2175.50,3855.13,1000.00
2175.40,3955.13,1000.00
2175.30,4055.13,1000.00
2175.20,4155.13,1000.00
2175.11,4255.13,1000.00
2175.01,4355.13,1000.00
2174.91,4455.13,1000.00
2174.81,4555.13,1000.00
2174.72,4655.13,1000.00
2174.62,4755.13,1000.00
2174.52,4855.13,1000.00
2174.42,4955.13,1000.00
2174.32,5055.13,1000.00
2174.23,5155.13,1000.00
2174.13,5255.13,1000.00
2174.03,5355.13,1000.00
2173.93,5455.13,1000.00
2173.84,5555.13,1000.00
2173.74,5655.13,1000.00
2173.64,5755.13,1000.00
2173.54,5855.13,1000.00
2173.45,5955.13,1000.00
2173.35,6055.13,1000.00
2173.25,6155.13,1000.00
2173.15,6255.13,1000.00
2173.06,6355.13,1000.00
2172.96,6455.13,1000.00
2172.86,6555.13,1000.00
2172.76,6655.13,1000.00
2172.66,6755.13,1000.00
2172.57,6855.13,1000.00
2172.47,6955.13,1000.00
2172.37,7055.13,1000.00
2172.27,7155.13,1000.00
2172.18,7255.13,1000.00
2172.08,7355.13,1000.00
2171.98,7455.13,1000.00
2171.88,7555.13,1000.00
2171.79,7655.13,1000.00
2171.69,7755.13,1000.00
2171.59,7855.13,1000.00
2171.49,7955.13,1000.00
2171.40,8055.13,1000.00
2171.30,8155.13,1000.00
2171.20,8255.13,1000.00
2171.10,8355.13,1000.00
2171.00,8455.13,1000.00
2170.91,8555.13,1000.00
2170.81,8655.13,1000.00
2170.71,8755.13,1000.00
2170.61,8855.13,1000.00
2170.52,8955.13,1000.00
2170.42,9055.13,1000.00
2170.32,9155.13,1000.00
2170.22,9255.13,1000.00
2170.13,9355.13,1000.00
2170.03,9455.13,1000.00
2169.93,9555.13,1000.00
2169.83,9655.13,1000.00
2169.73,9755.13,1000.00
2169.64,9855.13,1000.00
2169.54,9955.13,1000.00
2169.44,10055.13,1000.00
2169.34,10155.13,1000.00
2169.25,10255.13,1000.00
2169.15,10355.13,1000.00
