x,y,z
0.00,-19998.80,1000.00
0.00,-19898.07,1000.00
0.00,-19797.33,1000.00
0.00,-19696.60,1000.00
0.00,-19595.86,1000.00
0.00,-19495.13,1000.00
0.00,-19394.39,1000.00
0.00,-19293.66,1000.00
0.00,-19192.93,1000.00
0.00,-19092.19,1000.00
0.00,-18991.46,1000.00
0.00,-18890.72,1000.00
0.00,-18789.99,1000.00
0.00,-18689.25,1000.00
0.00,-18588.52,1000.00
0.00,-18487.79,1000.00
-2.10,-18387.06,1000.00
-12.70,-18286.85,1000.00
-24.51,-18186.75,1000.00
-34.81,-18086.48,1000.00
-45.40,-17986.24,1000.00
-56.01,-17886.00,1000.00
-66.64,-17785.76,1000.00
-77.26,-17685.51,1000.00
-87.88,-17585.27,1000.00
-98.51,-17485.03,1000.00
-109.13,-17384.79,1000.00
-119.75,-17284.54,1000.00
-130.37,-17184.30,1000.00
-141.00,-17084.06,1000.00
-151.62,-16983.82,1000.00
-162.24,-16883.58,1000.00
-172.87,-16783.33,1000.00
-183.49,-16683.09,1000.00
-194.11,-16582.85,1000.00
-204.74,-16482.61,1000.00
-215.36,-16382.37,1000.00
-225.98,-16282.12,1000.00
-236.61,-16181.88,1000.00
-247.23,-16081.64,1000.00
-257.85,-15981.40,1000.00
-268.47,-15881.15,1000.00
-279.10,-15780.91,1000.00
-289.72,-15680.67,1000.00
-300.34,-15580.43,1000.00
-310.97,-15480.19,1000.00
-321.59,-15379.94,1000.00
-332.21,-15279.70,1000.00
-342.84,-15179.46,1000.00
-353.46,-15079.22,1000.00
-364.08,-14978.97,1000.00
-374.70,-14878.73,1000.00
-385.33,-14778.49,1000.00
-395.95,-14678.25,1000.00
-406.57,-14578.01,1000.00
-417.20,-14477.76,1000.00
-427.82,-14377.52,1000.00
-438.44,-14277.28,1000.00
-449.07,-14177.04,1000.00
-459.69,-14076.79,1000.00
-470.31,-13976.55,1000.00
-480.94,-13876.31,1000.00
-491.56,-13776.07,1000.00
-502.18,-13675.83,1000.00
-512.80,-13575.58,1000.00
-523.43,-13475.34,1000.00
-534.05,-13375.10,1000.00
-544.67,-13274.86,1000.00
-555.30,-13174.62,1000.00
-565.92,-13074.37,1000.00
-576.54,-12974.13,1000.00
-587.17,-12873.89,1000.00
-597.79,-12773.65,1000.00
-608.41,-12673.40,1000.00
-619.03,-12573.16,1000.00
-629.66,-12472.92,1000.00
-640.28,-12372.68,1000.00
-650.90,-12272.44,1000.00
-661.53,-12172.19,1000.00
-672.15,-12071.95,1000.00
-682.77,-11971.71,1000.00
-693.40,-11871.47,1000.00
-704.02,-11771.22,1000.00
-714.64,-11670.98,1000.00
-725.27,-11570.74,1000.00
-735.89,-11470.50,1000.00
-746.51,-11370.26,1000.00
-757.13,-11270.01,1000.00
-767.76,-11169.77,1000.00
-778.38,-11069.53,1000.00
-789.00,-10969.29,1000.00
-799.63,-10869.04,1000.00
-810.25,-10768.80,1000.00
-820.87,-10668.56,1000.00
-831.50,-10568.32,1000.00
-842.12,-10468.08,1000.00
-852.74,-10367.83,1000.00
-863.37,-10267.59,1000.00
-873.99,-10167.35,1000.00
-884.61,-10067.11,1000.00
-895.23,-9966.87,1000.00
-905.86,-9866.62,1000.00
-916.48,-9766.38,1000.00
-927.10,-9666.14,1000.00
-937.73,-9565.90,1000.00
-948.35,-9465.65,1000.00
-958.97,-9365.41,1000.00
-969.60,-9265.17,1000.00
-980.22,-9164.93,1000.00
-990.84,-9064.69,1000.00
-1001.46,-8964.44,1000.00
-1012.09,-8864.20,1000.00
-1022.71,-8763.96,1000.00
-1033.33,-8663.72,1000.00
-1043.96,-8563.47,1000.00
-1054.58,-8463.23,1000.00
-1065.20,-8362.99,1000.00
-1075.83,-8262.75,1000.00
-1086.45,-8162.51,1000.00
-1097.07,-8062.26,1000.00
-1107.70,-7962.02,1000.00
-1118.32,-7861.78,1000.00
-1128.94,-7761.54,1000.00
-1139.56,-7661.29,1000.00
-1150.19,-7561.05,1000.00
-1160.81,-7460.81,1000.00
-1171.43,-7360.57,1000.00
-1182.06,-7260.33,1000.00
-1192.68,-7160.08,1000.00
-1203.30,-7059.84,1000.00
-1213.93,-6959.60,1000.00
-1224.55,-6859.36,1000.00
-1235.17,-6759.12,1000.00
-1245.79,-6658.87,1000.00
-1256.42,-6558.63,1000.00
-1267.04,-6458.39,1000.00
-1277.66,-6358.15,1000.00
-1288.29,-6257.90,1000.00
-1298.91,-6157.66,1000.00
-1309.53,-6057.42,1000.00
-1320.16,-5957.18,1000.00
-1330.78,-5856.94,1000.00
-1341.40,-5756.69,1000.00
-1352.03,-5656.45,1000.00
-1362.65,-5556.21,1000.00
-1373.27,-5455.97,1000.00
-1383.89,-5355.72,1000.00
-1394.52,-5255.48,1000.00
-1405.14,-5155.24,1000.00
-1415.76,-5055.00,1000.00
-1426.39,-4954.76,1000.00
-1437.01,-4854.51,1000.00
-1447.63,-4754.27,1000.00
-1458.26,-4654.03,1000.00
-1468.88,-4553.79,1000.00
-1479.50,-4453.54,1000.00
-1490.12,-4353.30,1000.00
-1500.75,-4253.06,1000.00
-1511.37,-4152.82,1000.00
-1521.99,-4052.58,1000.00
-1532.62,-3952.33,1000.00
-1543.24,-3852.09,1000.00
-1553.86,-3751.85,1000.00
-1564.49,-3651.61,1000.00
-1575.11,-3551.37,1000.00
-1585.73,-3451.12,1000.00
-1596.36,-3350.88,1000.00
-1606.98,-3250.64,1000.00
-1617.60,-3150.40,1000.00
-1628.22,-3050.15,1000.00
-1638.85,-2949.91,1000.00
-1649.47,-2849.67,1000.00
-1660.09,-2749.43,1000.00
-1670.72,-2649.19,1000.00
-1681.34,-2548.94,1000.00
-1691.96,-2448.70,1000.00
-1702.59,-2348.46,1000.00
