x,y,z
0.00,-9999.00,1000.00
0.00,-9949.00,1000.00
0.00,-9899.00,1000.00
0.00,-9849.00,1000.00
0.00,-9799.00,1000.00
0.00,-9749.00,1000.00
0.00,-9699.00,1000.00
0.00,-9649.00,1000.00
0.00,-9599.00,1000.00
0.00,-9549.00,1000.00
0.00,-9499.00,1000.00
0.00,-9449.00,1000.00
0.00,-9399.00,1000.00
0.00,-9349.00,1000.00
0.00,-9299.00,1000.00
0.00,-9249.00,1000.00
0.00,-9199.00,1000.00
0.00,-9149.00,1000.00
0.00,-9099.00,1000.00
0.00,-9049.00,1000.00
0.00,-8999.00,1000.00
0.00,-8949.00,1000.00
0.00,-8899.00,1000.00
0.00,-8849.00,1000.00
0.00,-8799.00,1000.00
0.00,-8749.00,1000.00
0.00,-8699.00,1000.00
0.00,-8649.00,1000.00
0.00,-8599.00,1000.00
0.00,-8549.00,1000.00
0.00,-8499.00,1000.00
0.00,-8449.00,1000.00
0.00,-8399.00,1000.00
0.00,-8349.00,1000.00
0.00,-8299.00,1000.00
0.00,-8249.00,1000.00
0.00,-8199.00,1000.00
0.00,-8149.00,1000.00
0.00,-8099.00,1000.00
0.00,-8049.00,1000.00
0.00,-7999.00,1000.00
0.00,-7949.00,1000.00
0.00,-7899.00,1000.00
0.00,-7849.00,1000.00
0.00,-7799.00,1000.00
0.00,-7749.00,1000.00
0.00,-7699.00,1000.00
0.00,-7649.00,1000.00
0.00,-7599.00,1000.00
0.00,-7549.00,1000.00
0.00,-7499.00,1000.00
0.00,-7449.00,1000.00
0.00,-7399.00,1000.00
0.00,-7349.00,1000.00
0.00,-7299.00,1000.00
0.00,-7249.00,1000.00
0.00,-7199.00,1000.00
0.00,-7149.00,1000.00
0.00,-7099.00,1000.00
0.00,-7049.00,1000.00
0.00,-6999.00,1000.00
0.00,-6949.00,1000.00
0.00,-6899.00,1000.00
0.00,-6849.00,1000.00
0.00,-6799.00,1000.00
0.00,-6749.00,1000.00
0.00,-6699.00,1000.00
0.00,-6649.00,1000.00
0.00,-6599.00,1000.00
0.00,-6549.00,1000.00
0.00,-6499.00,1000.00
0.00,-6449.00,1000.00
0.00,-6399.00,1000.00
0.00,-6349.00,1000.00
0.00,-6299.00,1000.00
0.00,-6249.00,1000.00
