x,y,z
0.00,-19995.00,1000.00
0.00,-19895.00,1000.00
0.00,-19795.00,1000.00
0.00,-19695.00,1000.00
0.00,-19595.00,1000.00
0.00,-19495.00,1000.00
0.00,-19395.00,1000.00
0.00,-19295.00,1000.00
0.00,-19195.00,1000.00
0.00,-19095.00,1000.00
0.00,-18995.00,1000.00
0.00,-18895.00,1000.00
0.00,-18795.00,1000.00
0.00,-18695.00,1000.00
0.00,-18595.00,1000.00
0.00,-18495.00,1000.00
0.00,-18395.00,1000.00
0.00,-18295.00,1000.00
0.00,-18195.00,1000.00
0.00,-18095.00,1000.00
0.00,-17995.00,1000.00
0.00,-17895.00,1000.00
0.00,-17795.00,1000.00
0.00,-17695.00,1000.00
0.00,-17595.00,1000.00
0.00,-17495.00,1000.00
0.00,-17395.00,1000.00
0.00,-17295.00,1000.00
0.00,-17195.00,1000.00
0.00,-17095.00,1000.00
0.00,-16995.00,1000.00
0.00,-16895.00,1000.00
0.00,-16795.00,1000.00
0.00,-16695.00,1000.00
0.00,-16595.00,1000.00
0.00,-16495.00,1000.00
0.00,-16395.00,1000.00
0.00,-16295.00,1000.00
0.00,-16195.00,1000.00
0.00,-16095.00,1000.00
0.00,-15995.00,1000.00
0.00,-15895.00,1000.00
0.00,-15795.00,1000.00
0.00,-15695.00,1000.00
0.00,-15595.00,1000.00
0.00,-15495.00,1000.00
0.00,-15395.00,1000.00
0.00,-15295.00,1000.00
0.00,-15195.00,1000.00
0.00,-15095.00,1000.00
0.00,-14995.00,1000.00
0.00,-14895.00,1000.00
0.00,-14795.00,1000.00
0.00,-14695.00,1000.00
0.00,-14595.00,1000.00
0.00,-14495.00,1000.00
0.00,-14395.00,1000.00
0.00,-14295.00,1000.00
0.00,-14195.00,1000.00
0.00,-14095.00,1000.00
0.00,-13995.00,1000.00
0.00,-13895.00,1000.00
0.00,-13795.00,1000.00
0.00,-13695.00,1000.00
0.00,-13595.00,1000.00
0.00,-13495.00,1000.00
0.00,-13395.00,1000.00
0.00,-13295.00,1000.00
0.00,-13195.00,1000.00
0.00,-13095.00,1000.00
0.00,-12995.00,1000.00
0.00,-12895.00,1000.00
0.00,-12795.00,1000.00
0.00,-12695.00,1000.00
0.00,-12595.00,1000.00
0.00,-12495.00,1000.00
0.00,-12395.00,1000.00
0.00,-12295.00,1000.00
0.00,-12195.00,1000.00
0.00,-12095.00,1000.00
0.00,-11995.00,1000.00
0.00,-11895.00,1000.00
0.00,-11795.00,1000.00
0.00,-11695.00,1000.00
0.00,-11595.00,1000.00
0.00,-11495.00,1000.00
0.00,-11395.00,1000.00
0.00,-11295.00,1000.00
0.00,-11195.00,1000.00
0.00,-11095.00,1000.00
0.00,-10995.00,1000.00
0.00,-10895.00,1000.00
0.00,-10795.00,1000.00
0.00,-10695.00,1000.00
0.00,-10595.00,1000.00
0.00,-10495.00,1000.00
0.00,-10395.00,1000.00
0.00,-10295.00,1000.00
0.00,-10195.00,1000.00
0.00,-10095.00,1000.00
0.00,-9995.00,1000.00
0.00,-9895.00,1000.00
0.00,-9795.00,1000.00
0.00,-9695.00,1000.00
0.00,-9595.00,1000.00
0.00,-9495.00,1000.00
0.00,-9395.00,1000.00
0.00,-9295.00,1000.00
0.00,-9195.00,1000.00
0.00,-9095.00,1000.00
0.00,-8995.00,1000.00
0.00,-8895.00,1000.00
0.00,-8795.00,1000.00
0.00,-8695.00,1000.00
0.00,-8595.00,1000.00
0.00,-8495.00,1000.00
0.00,-8395.00,1000.00
0.00,-8295.00,1000.00
0.00,-8195.00,1000.00
0.00,-8095.00,1000.00
0.00,-7995.00,1000.00
0.00,-7895.00,1000.00
0.00,-7795.00,1000.00
0.00,-7695.00,1000.00
0.00,-7595.00,1000.00
0.00,-7495.00,1000.00
0.00,-7395.00,1000.00
0.00,-7295.00,1000.00
0.00,-7195.00,1000.00
0.00,-7095.00,1000.00
0.00,-6995.00,1000.00
0.00,-6895.00,1000.00
0.00,-6795.00,1000.00
0.00,-6695.00,1000.00
0.00,-6595.00,1000.00
0.00,-6495.00,1000.00
0.00,-6395.00,1000.00
0.00,-6295.00,1000.00
0.00,-6195.00,1000.00
0.00,-6095.00,1000.00
0.00,-5995.00,1000.00
0.00,-5895.00,1000.00
0.00,-5795.00,1000.00
0.00,-5695.00,1000.00
0.00,-5595.00,1000.00
0.00,-5495.00,1000.00
0.00,-5395.00,1000.00
0.00,-5295.00,1000.00
0.00,-5195.00,1000.00
0.00,-5095.00,1000.00
0.00,-4995.00,1000.00
0.00,-4895.00,1000.00
0.00,-4795.00,1000.00
0.00,-4695.00,1000.00
0.00,-4595.00,1000.00
0.00,-4495.00,1000.00
0.00,-4395.00,1000.00
0.00,-4295.00,1000.00
0.00,-4195.00,1000.00
0.00,-4095.00,1000.00
0.00,-3995.00,1000.00
0.00,-3895.00,1000.00
0.00,-3795.00,1000.00
0.00,-3695.00,1000.00
0.00,-3595.00,1000.00
0.00,-3495.00,1000.00
0.00,-3395.00,1000.00
0.00,-3295.00,1000.00
0.00,-3195.00,1000.00
0.00,-3095.00,1000.00
0.00,-2995.00,1000.00
0.00,-2895.00,1000.00
0.00,-2795.00,1000.00
0.00,-2695.00,1000.00
0.00,-2595.00,1000.00
0.00,-2495.00,1000.00
0.00,-2395.00,1000.00
0.00,-2295.00,1000.00
0.00,-2195.00,1000.00
0.00,-2095.00,1000.00
0.00,-1995.00,1000.00
0.00,-1895.00,1000.00
0.00,-1795.00,1000.00
0.00,-1695.00,1000.00
0.00,-1595.00,1000.00
0.00,-1495.00,1000.00
0.00,-1395.00,1000.00
0.00,-1295.00,1000.00
0.00,-1195.00,1000.00
0.00,-1095.00,1000.00
0.00,-995.00,1000.00
0.00,-895.00,1000.00
0.00,-795.00,1000.00
0.00,-695.00,1000.00
0.00,-595.00,1000.00
0.00,-495.00,1000.00
0.00,-395.00,1000.00
0.00,-295.00,1000.00
0.00,-195.00,1000.00
0.00,-95.00,1000.00
