x,y,z
0.00,-19996.70,1000.00
0.00,-19894.38,1000.00
0.00,-19792.05,1000.00
0.00,-19689.73,1000.00
0.00,-19587.40,1000.00
0.00,-19485.08,1000.00
0.00,-19382.75,1000.00
0.00,-19280.43,1000.00
0.00,-19178.11,1000.00
0.00,-19075.78,1000.00
0.00,-18973.46,1000.00
0.00,-18871.13,1000.00
0.00,-18768.81,1000.00
0.00,-18666.48,1000.00
0.00,-18564.16,1000.00
0.00,-18461.84,1000.00
-2.32,-18359.57,1000.00
-14.20,-18258.02,1000.00
-30.26,-18156.99,1000.00
-42.97,-18055.49,1000.00
-56.83,-17954.13,1000.00
-70.53,-17852.76,1000.00
-84.23,-17751.38,1000.00
-97.88,-17650.00,1000.00
-111.54,-17548.62,1000.00
-125.20,-17447.26,1000.00
-138.87,-17345.90,1000.00
-152.53,-17244.55,1000.00
-166.20,-17143.19,1000.00
-179.86,-17041.84,1000.00
-193.53,-16940.48,1000.00
-207.19,-16839.12,1000.00
-220.86,-16737.77,1000.00
-234.52,-16636.41,1000.00
-248.19,-16535.06,1000.00
-261.85,-16433.70,1000.00
-275.52,-16332.33,1000.00
-289.19,-16230.95,1000.00
-302.85,-16129.56,1000.00
-316.52,-16028.17,1000.00
-330.18,-15926.79,1000.00
-343.85,-15825.40,1000.00
-357.51,-15724.02,1000.00
-371.18,-15622.63,1000.00
-384.84,-15521.25,1000.00
-398.51,-15419.86,1000.00
-412.18,-15318.47,1000.00
-425.84,-15217.09,1000.00
-439.51,-15115.70,1000.00
-453.17,-15014.32,1000.00
-466.84,-14912.93,1000.00
-480.50,-14811.55,1000.00
-494.17,-14710.16,1000.00
-507.84,-14608.77,1000.00
-521.50,-14507.39,1000.00
-535.17,-14406.00,1000.00
-548.83,-14304.62,1000.00
-562.49,-14203.23,1000.00
-576.16,-14101.85,1000.00
-589.82,-14000.46,1000.00
-603.49,-13899.07,1000.00
-617.15,-13797.69,1000.00
-630.82,-13696.30,1000.00
-644.48,-13594.92,1000.00
-658.15,-13493.53,1000.00
-671.81,-13392.15,1000.00
-685.48,-13290.76,1000.00
-699.14,-13189.37,1000.00
-712.81,-13087.99,1000.00
-726.47,-12986.60,1000.00
-740.14,-12885.22,1000.00
-753.80,-12783.83,1000.00
-767.46,-12682.45,1000.00
-781.13,-12581.06,1000.00
-794.79,-12479.67,1000.00
-808.46,-12378.29,1000.00
-822.12,-12276.90,1000.00
-835.79,-12175.52,1000.00
-849.45,-12074.13,1000.00
-863.12,-11972.75,1000.00
-876.78,-11871.36,1000.00
-890.45,-11769.97,1000.00
-904.11,-11668.59,1000.00
-917.78,-11567.20,1000.00
-931.44,-11465.82,1000.00
-945.11,-11364.43,1000.00
-958.77,-11263.04,1000.00
-972.43,-11161.66,1000.00
-986.10,-11060.27,1000.00
-999.76,-10958.89,1000.00
-1013.43,-10857.50,1000.00
-1027.09,-10756.12,1000.00
-1040.76,-10654.73,1000.00
-1054.42,-10553.34,1000.00
-1068.09,-10451.96,1000.00
-1081.75,-10350.57,1000.00
-1095.42,-10249.19,1000.00
-1109.08,-10147.80,1000.00
-1122.75,-10046.42,1000.00
-1136.41,-9945.03,1000.00
-1150.08,-9843.64,1000.00
-1163.74,-9742.26,1000.00
-1177.40,-9640.87,1000.00
-1191.07,-9539.49,1000.00
-1204.73,-9438.10,1000.00
-1218.40,-9336.72,1000.00
-1232.06,-9235.33,1000.00
-1245.73,-9133.94,1000.00
-1259.39,-9032.56,1000.00
-1273.06,-8931.17,1000.00
-1286.72,-8829.79,1000.00
-1300.39,-8728.40,1000.00
-1314.05,-8627.02,1000.00
-1327.72,-8525.63,1000.00
-1341.38,-8424.24,1000.00
-1355.05,-8322.86,1000.00
-1368.71,-8221.47,1000.00
-1382.37,-8120.09,1000.00
-1396.04,-8018.70,1000.00
