x,y,z
0.00,-19995.00,1000.00
0.00,-19895.00,1000.00
0.00,-19795.00,1000.00
0.00,-19695.00,1000.00
0.00,-19595.00,1000.00
0.00,-19495.00,1000.00
0.00,-19395.00,1000.00
0.00,-19295.00,1000.00
0.00,-19195.00,1000.00
0.00,-19095.00,1000.00
0.00,-18995.00,1000.00
0.00,-18895.00,1000.00
0.00,-18795.00,1000.00
0.00,-18695.00,1000.00
0.00,-18595.00,1000.00
0.00,-18495.00,1000.00
2.30,-18395.04,1000.00
13.78,-18295.75,1000.00
29.39,-18196.98,1000.00
42.10,-18097.80,1000.00
55.48,-17998.70,1000.00
68.81,-17899.59,1000.00
82.20,-17800.49,1000.00
95.53,-17701.39,1000.00
108.85,-17602.29,1000.00
122.18,-17503.19,1000.00
135.51,-17404.09,1000.00
148.84,-17304.98,1000.00
162.17,-17205.88,1000.00
175.50,-17106.78,1000.00
188.83,-17007.68,1000.00
202.16,-16908.58,1000.00
215.49,-16809.48,1000.00
228.82,-16710.38,1000.00
242.15,-16611.27,1000.00
255.48,-16512.17,1000.00
268.81,-16413.07,1000.00
282.14,-16313.97,1000.00
295.47,-16214.87,1000.00
308.80,-16115.77,1000.00
322.13,-16016.66,1000.00
335.46,-15917.56,1000.00
348.79,-15818.46,1000.00
362.12,-15719.36,1000.00
375.45,-15620.26,1000.00
388.78,-15521.16,1000.00
402.11,-15422.05,1000.00
415.44,-15322.95,1000.00
428.77,-15223.85,1000.00
442.09,-15124.75,1000.00
455.42,-15025.65,1000.00
468.75,-14926.55,1000.00
482.08,-14827.45,1000.00
495.41,-14728.34,1000.00
508.74,-14629.24,1000.00
522.07,-14530.14,1000.00
535.40,-14431.04,1000.00
548.73,-14331.94,1000.00
562.06,-14232.84,1000.00
575.39,-14133.73,1000.00
588.72,-14034.63,1000.00
602.05,-13935.53,1000.00
615.38,-13836.43,1000.00
628.71,-13737.33,1000.00
642.04,-13638.23,1000.00
655.37,-13539.12,1000.00
668.70,-13440.02,1000.00
682.03,-13340.92,1000.00
695.36,-13241.82,1000.00
708.69,-13142.72,1000.00
722.02,-13043.62,1000.00
735.34,-12944.51,1000.00
748.67,-12845.41,1000.00
761.99,-12746.31,1000.00
775.32,-12647.20,1000.00
788.65,-12548.10,1000.00
801.98,-12449.00,1000.00
815.31,-12349.90,1000.00
828.64,-12250.80,1000.00
841.97,-12151.70,1000.00
855.30,-12052.59,1000.00
868.63,-11953.49,1000.00
881.96,-11854.39,1000.00
895.29,-11755.29,1000.00
908.62,-11656.19,1000.00
921.95,-11557.09,1000.00
935.28,-11457.99,1000.00
948.61,-11358.88,1000.00
961.94,-11259.78,1000.00
975.27,-11160.68,1000.00
988.60,-11061.58,1000.00
1001.93,-10962.48,1000.00
1015.26,-10863.38,1000.00
1028.59,-10764.27,1000.00
1041.92,-10665.17,1000.00
1055.25,-10566.07,1000.00
1068.58,-10466.97,1000.00
1081.91,-10367.87,1000.00
1095.24,-10268.77,1000.00
1108.57,-10169.67,1000.00
1121.90,-10070.56,1000.00
1135.23,-9971.46,1000.00
1148.56,-9872.36,1000.00
1161.89,-9773.26,1000.00
1175.22,-9674.16,1000.00
1188.55,-9575.06,1000.00
1201.88,-9475.95,1000.00
1215.21,-9376.85,1000.00
1228.54,-9277.75,1000.00
1241.86,-9178.65,1000.00
1255.19,-9079.55,1000.00
1268.52,-8980.45,1000.00
1281.85,-8881.34,1000.00
1295.18,-8782.24,1000.00
1308.51,-8683.14,1000.00
1321.84,-8584.04,1000.00
1335.17,-8484.94,1000.00
1348.50,-8385.84,1000.00
1361.83,-8286.74,1000.00
1375.16,-8187.63,1000.00
1388.49,-8088.53,1000.00
1401.82,-7989.42,1000.00
1415.15,-7890.31,1000.00
1428.48,-7791.21,1000.00
1441.81,-7692.10,1000.00
1455.14,-7592.99,1000.00
1468.47,-7493.89,1000.00
1481.80,-7394.78,1000.00
1495.12,-7295.68,1000.00
1508.45,-7196.57,1000.00
1521.78,-7097.46,1000.00
1535.11,-6998.36,1000.00
1548.44,-6899.25,1000.00
1561.77,-6800.14,1000.00
1575.10,-6701.04,1000.00
1588.43,-6601.93,1000.00
1601.76,-6502.82,1000.00
1615.09,-6403.72,1000.00
1628.42,-6304.61,1000.00
1641.75,-6205.50,1000.00
1655.08,-6106.40,1000.00
1668.41,-6007.29,1000.00
1681.74,-5908.19,1000.00
1695.07,-5809.08,1000.00
1708.40,-5709.97,1000.00
1721.73,-5610.87,1000.00
1735.06,-5511.76,1000.00
1748.38,-5412.65,1000.00
1761.71,-5313.55,1000.00
1775.04,-5214.44,1000.00
1788.37,-5115.33,1000.00
1801.70,-5016.23,1000.00
1815.03,-4917.12,1000.00
1828.36,-4818.01,1000.00
1841.69,-4718.91,1000.00
1855.02,-4619.80,1000.00
1868.35,-4520.69,1000.00
1881.68,-4421.59,1000.00
1895.01,-4322.48,1000.00
1908.34,-4223.38,1000.00
1921.67,-4124.27,1000.00
1935.00,-4025.16,1000.00
1948.33,-3926.05,1000.00
1961.66,-3826.94,1000.00
1974.99,-3727.83,1000.00
1988.32,-3628.73,1000.00
2001.64,-3529.62,1000.00
2014.97,-3430.51,1000.00
2028.29,-3331.40,1000.00
2041.62,-3232.29,1000.00
2054.94,-3133.18,1000.00
2068.26,-3034.07,1000.00
2081.58,-2934.96,1000.00
2094.90,-2835.85,1000.00
2108.22,-2736.74,1000.00
2121.53,-2637.63,1000.00
2134.85,-2538.52,1000.00
2148.15,-2439.41,1000.00
2161.45,-2340.30,1000.00
2174.50,-2241.16,1000.00
2182.14,-2141.49,1000.00
2180.54,-2041.52,1000.00
2180.29,-1941.53,1000.00
2180.14,-1841.53,1000.00
2180.13,-1741.54,1000.00
2180.03,-1641.54,1000.00
2179.92,-1541.54,1000.00
2179.85,-1441.54,1000.00
2179.74,-1341.54,1000.00
2179.62,-1241.54,1000.00
2179.51,-1141.54,1000.00
2179.40,-1041.54,1000.00
2179.29,-941.54,1000.00
2179.17,-841.54,1000.00
2179.06,-741.54,1000.00
2178.95,-641.54,1000.00
2178.84,-541.54,1000.00
2178.73,-441.54,1000.00
2178.61,-341.54,1000.00
2178.50,-241.54,1000.00
2178.39,-141.54,1000.00
2178.28,-41.54,1000.00
2178.16,58.46,1000.00
2178.05,158.46,1000.00
2177.94,258.46,1000.00
2177.83,358.46,1000.00
2177.71,458.46,1000.00
2177.60,558.46,1000.00
2177.49,658.46,1000.00
2177.38,758.46,1000.00
2177.27,858.46,1000.00
2177.15,958.46,1000.00
2177.04,1058.46,1000.00
2176.93,1158.46,1000.00
2176.82,1258.46,1000.00
2176.70,1358.46,1000.00
2176.59,1458.46,1000.00
2176.48,1558.46,1000.00
2176.37,1658.46,1000.00
2176.25,1758.46,1000.00
2176.14,1858.46,1000.00
2176.03,1958.46,1000.00
2175.92,2058.46,1000.00
2175.81,2158.46,1000.00
2175.69,2258.46,1000.00
2175.58,2358.46,1000.00
2175.47,2458.46,1000.00
2175.36,2558.46,1000.00
2175.24,2658.46,1000.00
2175.13,2758.46,1000.00
2175.02,2858.46,1000.00
2174.91,2958.46,1000.00
2174.79,3058.46,1000.00
2174.68,3158.46,1000.00
2174.57,3258.46,1000.00
2174.46,3358.46,1000.00
2174.35,3458.46,1000.00
2174.23,3558.46,1000.00
2174.12,3658.46,1000.00
2174.01,3758.46,1000.00
2173.90,3858.46,1000.00
2173.78,3958.46,1000.00
2173.67,4058.46,1000.00
2173.56,4158.46,1000.00
2173.45,4258.46,1000.00
2173.33,4358.46,1000.00
2173.22,4458.46,1000.00
2173.11,4558.46,1000.00
2173.00,4658.46,1000.00
2172.89,4758.46,1000.00
2172.77,4858.46,1000.00
2172.66,4958.46,1000.00
2172.55,5058.46,1000.00
2172.44,5158.46,1000.00
2172.32,5258.46,1000.00
2172.21,5358.46,1000.00
2172.10,5458.46,1000.00
2171.99,5558.46,1000.00
2171.88,5658.46,1000.00
2171.76,5758.46,1000.00
2171.65,5858.46,1000.00
2171.54,5958.46,1000.00
2171.43,6058.46,1000.00
2171.31,6158.46,1000.00
2171.20,6258.46,1000.00
2171.09,6358.46,1000.00
2170.98,6458.46,1000.00
2170.86,6558.46,1000.00
2170.75,6658.46,1000.00
2170.64,6758.46,1000.00
2170.53,6858.46,1000.00
2170.42,6958.46,1000.00
2170.30,7058.46,1000.00
2170.19,7158.46,1000.00
2170.08,7258.46,1000.00
2169.97,7358.46,1000.00
2169.85,7458.46,1000.00
2169.74,7558.46,1000.00
2169.63,7658.46,1000.00
2169.52,7758.46,1000.00
2169.40,7858.46,1000.00
2169.29,7958.46,1000.00
2169.18,8058.46,1000.00
2169.07,8158.46,1000.00
2168.96,8258.46,1000.00
2168.84,8358.46,1000.00
2168.73,8458.46,1000.00
2168.62,8558.46,1000.00
2168.51,8658.46,1000.00
2168.39,8758.46,1000.00
2168.28,8858.46,1000.00
2168.17,8958.46,1000.00
