x,y,z
0.00,-9999.20,1000.00
0.00,-9948.81,1000.00
0.00,-9898.42,1000.00
0.00,-9848.04,1000.00
0.00,-9797.65,1000.00
0.00,-9747.26,1000.00
0.00,-9696.87,1000.00
0.00,-9646.49,1000.00
0.00,-9596.10,1000.00
0.00,-9545.71,1000.00
0.00,-9495.32,1000.00
0.00,-9444.94,1000.00
0.00,-9394.55,1000.00
0.00,-9344.16,1000.00
0.00,-9293.77,1000.00
0.00,-9243.38,1000.00
0.00,-9193.00,1000.00
0.00,-9142.61,1000.00
0.00,-9092.22,1000.00
0.00,-9041.83,1000.00
0.00,-8991.45,1000.00
0.00,-8941.06,1000.00
0.00,-8890.67,1000.00
0.00,-8840.28,1000.00
0.00,-8789.90,1000.00
0.00,-8739.51,1000.00
0.00,-8689.12,1000.00
0.00,-8638.73,1000.00
0.00,-8588.34,1000.00
0.00,-8537.96,1000.00
0.00,-8487.57,1000.00
0.00,-8437.18,1000.00
0.00,-8386.79,1000.00
0.00,-8336.41,1000.00
0.00,-8286.02,1000.00
0.00,-8235.63,1000.00
0.00,-8185.24,1000.00
0.00,-8134.86,1000.00
0.00,-8084.47,1000.00
0.00,-8034.08,1000.00
0.00,-7983.69,1000.00
0.00,-7933.30,1000.00
0.00,-7882.92,1000.00
0.00,-7832.53,1000.00
0.00,-7782.14,1000.00
0.00,-7731.75,1000.00
0.00,-7681.37,1000.00
0.00,-7630.98,1000.00
0.00,-7580.59,1000.00
0.00,-7530.20,1000.00
0.00,-7479.82,1000.00
0.00,-7429.43,1000.00
0.00,-7379.04,1000.00
0.00,-7328.65,1000.00
0.00,-7278.26,1000.00
0.00,-7227.88,1000.00
0.00,-7177.49,1000.00
0.00,-7127.10,1000.00
0.00,-7076.71,1000.00
0.00,-7026.33,1000.00
0.00,-6975.94,1000.00
0.00,-6925.55,1000.00
0.00,-6875.16,1000.00
0.00,-6824.78,1000.00
0.00,-6774.39,1000.00
0.00,-6724.00,1000.00
0.00,-6673.61,1000.00
0.00,-6623.22,1000.00
0.00,-6572.84,1000.00
0.00,-6522.45,1000.00
0.00,-6472.06,1000.00
0.00,-6421.67,1000.00
0.00,-6371.29,1000.00
0.00,-6320.90,1000.00
0.00,-6270.51,1000.00
0.00,-6220.12,1000.00
0.00,-6169.74,1000.00
0.00,-6119.35,1000.00
0.00,-6068.96,1000.00
0.00,-6018.57,1000.00
0.00,-5968.18,1000.00
0.00,-5917.80,1000.00
0.00,-5867.41,1000.00
0.00,-5817.02,1000.00
0.00,-5766.63,1000.00
0.00,-5716.25,1000.00
0.00,-5665.86,1000.00
0.00,-5615.47,1000.00
0.00,-5565.08,1000.00
0.00,-5514.70,1000.00
0.00,-5464.31,1000.00
