x,y,z
0.00,-9997.50,1000.00
0.00,-9947.50,1000.00
0.00,-9897.50,1000.00
0.00,-9847.50,1000.00
0.00,-9797.50,1000.00
0.00,-9747.50,1000.00
0.00,-9697.50,1000.00
0.00,-9647.50,1000.00
0.00,-9597.50,1000.00
0.00,-9547.50,1000.00
0.00,-9497.50,1000.00
0.00,-9447.50,1000.00
0.00,-9397.50,1000.00
0.00,-9347.50,1000.00
0.00,-9297.50,1000.00
0.00,-9247.50,1000.00
0.00,-9197.50,1000.00
0.00,-9147.50,1000.00
0.00,-9097.50,1000.00
0.00,-9047.50,1000.00
0.00,-8997.50,1000.00
0.00,-8947.50,1000.00
0.00,-8897.50,1000.00
0.00,-8847.50,1000.00
0.00,-8797.50,1000.00
0.00,-8747.50,1000.00
0.00,-8697.50,1000.00
0.00,-8647.50,1000.00
0.00,-8597.50,1000.00
0.00,-8547.50,1000.00
0.00,-8497.50,1000.00
0.00,-8447.50,1000.00
0.00,-8397.50,1000.00
0.00,-8347.50,1000.00
0.00,-8297.50,1000.00
0.00,-8247.50,1000.00
0.00,-8197.50,1000.00
0.00,-8147.50,1000.00
0.00,-8097.50,1000.00
0.00,-8047.50,1000.00
0.00,-7997.50,1000.00
0.00,-7947.50,1000.00
0.00,-7897.50,1000.00
0.00,-7847.50,1000.00
0.00,-7797.50,1000.00
0.00,-7747.50,1000.00
0.00,-7697.50,1000.00
0.00,-7647.50,1000.00
0.00,-7597.50,1000.00
0.00,-7547.50,1000.00
0.00,-7497.50,1000.00
0.00,-7447.50,1000.00
0.00,-7397.50,1000.00
0.00,-7347.50,1000.00
0.00,-7297.50,1000.00
0.00,-7247.50,1000.00
0.00,-7197.50,1000.00
0.00,-7147.50,1000.00
0.00,-7097.50,1000.00
0.00,-7047.50,1000.00
0.00,-6997.50,1000.00
0.00,-6947.50,1000.00
0.00,-6897.50,1000.00
0.00,-6847.50,1000.00
0.00,-6797.50,1000.00
0.00,-6747.50,1000.00
0.00,-6697.50,1000.00
0.00,-6647.50,1000.00
0.00,-6597.50,1000.00
0.00,-6547.50,1000.00
0.00,-6497.50,1000.00
0.00,-6447.50,1000.00
0.00,-6397.50,1000.00
0.00,-6347.50,1000.00
0.00,-6297.50,1000.00
0.00,-6247.50,1000.00
0.00,-6197.50,1000.00
0.00,-6147.50,1000.00
0.00,-6097.50,1000.00
0.00,-6047.50,1000.00
0.00,-5997.50,1000.00
0.00,-5947.50,1000.00
0.00,-5897.50,1000.00
0.00,-5847.50,1000.00
0.00,-5797.50,1000.00
0.00,-5747.50,1000.00
0.00,-5697.50,1000.00
0.00,-5647.50,1000.00
0.00,-5597.50,1000.00
0.00,-5547.50,1000.00
0.00,-5497.50,1000.00
0.00,-5447.50,1000.00
0.00,-5397.50,1000.00
0.00,-5347.50,1000.00
0.00,-5297.50,1000.00
0.00,-5247.50,1000.00
0.00,-5197.50,1000.00
0.00,-5147.50,1000.00
0.00,-5097.50,1000.00
0.00,-5047.50,1000.00
0.00,-4997.50,1000.00
0.00,-4947.50,1000.00
0.00,-4897.50,1000.00
0.00,-4847.50,1000.00
0.00,-4797.50,1000.00
0.00,-4747.50,1000.00
0.00,-4697.50,1000.00
0.00,-4647.50,1000.00
0.00,-4597.50,1000.00
0.00,-4547.50,1000.00
0.00,-4497.50,1000.00
0.00,-4447.50,1000.00
0.00,-4397.50,1000.00
0.00,-4347.50,1000.00
0.00,-4297.50,1000.00
0.00,-4247.50,1000.00
0.00,-4197.50,1000.00
0.00,-4147.50,1000.00
0.00,-4097.50,1000.00
0.00,-4047.50,1000.00
0.00,-3997.50,1000.00
0.00,-3947.50,1000.00
0.00,-3897.50,1000.00
0.00,-3847.50,1000.00
0.00,-3797.50,1000.00
0.00,-3747.50,1000.00
