x,y,z
0.00,-9998.75,1000.00
0.00,-9948.75,1000.00
0.00,-9898.75,1000.00
0.00,-9848.75,1000.00
0.00,-9798.75,1000.00
0.00,-9748.75,1000.00
0.00,-9698.75,1000.00
0.00,-9648.75,1000.00
0.00,-9598.75,1000.00
0.00,-9548.75,1000.00
0.00,-9498.75,1000.00
0.00,-9448.75,1000.00
0.00,-9398.75,1000.00
0.00,-9348.75,1000.00
0.00,-9298.75,1000.00
0.00,-9248.75,1000.00
0.00,-9198.75,1000.00
0.00,-9148.75,1000.00
0.00,-9098.75,1000.00
0.00,-9048.75,1000.00
0.00,-8998.75,1000.00
0.00,-8948.75,1000.00
0.00,-8898.75,1000.00
0.00,-8848.75,1000.00
0.00,-8798.75,1000.00
0.00,-8748.75,1000.00
0.00,-8698.75,1000.00
0.00,-8648.75,1000.00
0.00,-8598.75,1000.00
0.00,-8548.75,1000.00
0.00,-8498.75,1000.00
0.00,-8448.75,1000.00
0.00,-8398.75,1000.00
0.00,-8348.75,1000.00
0.00,-8298.75,1000.00
0.00,-8248.75,1000.00
0.00,-8198.75,1000.00
0.00,-8148.75,1000.00
0.00,-8098.75,1000.00
0.00,-8048.75,1000.00
0.00,-7998.75,1000.00
0.00,-7948.75,1000.00
0.00,-7898.75,1000.00
0.00,-7848.75,1000.00
0.00,-7798.75,1000.00
0.00,-7748.75,1000.00
0.00,-7698.75,1000.00
0.00,-7648.75,1000.00
0.00,-7598.75,1000.00
0.00,-7548.75,1000.00
0.00,-7498.75,1000.00
0.00,-7448.75,1000.00
0.00,-7398.75,1000.00
0.00,-7348.75,1000.00
0.00,-7298.75,1000.00
0.00,-7248.75,1000.00
0.00,-7198.75,1000.00
0.00,-7148.75,1000.00
0.00,-7098.75,1000.00
0.00,-7048.75,1000.00
0.00,-6998.75,1000.00
0.00,-6948.75,1000.00
0.00,-6898.75,1000.00
0.00,-6848.75,1000.00
0.00,-6798.75,1000.00
0.00,-6748.75,1000.00
0.00,-6698.75,1000.00
0.00,-6648.75,1000.00
0.00,-6598.75,1000.00
0.00,-6548.75,1000.00
0.00,-6498.75,1000.00
0.00,-6448.75,1000.00
0.00,-6398.75,1000.00
0.00,-6348.75,1000.00
0.00,-6298.75,1000.00
0.00,-6248.75,1000.00
0.00,-6198.75,1000.00
0.00,-6148.75,1000.00
0.00,-6098.75,1000.00
0.00,-6048.75,1000.00
0.00,-5998.75,1000.00
0.00,-5948.75,1000.00
0.00,-5898.75,1000.00
0.00,-5848.75,1000.00
0.00,-5798.75,1000.00
0.00,-5748.75,1000.00
0.00,-5698.75,1000.00
0.00,-5648.75,1000.00
0.00,-5598.75,1000.00
0.00,-5548.75,1000.00
0.00,-5498.75,1000.00
0.00,-5448.75,1000.00
0.00,-5398.75,1000.00
0.00,-5348.75,1000.00
0.00,-5298.75,1000.00
0.00,-5248.75,1000.00
0.00,-5198.75,1000.00
0.00,-5148.75,1000.00
0.00,-5098.75,1000.00
0.00,-5048.75,1000.00
0.00,-4998.75,1000.00
0.00,-4948.75,1000.00
0.00,-4898.75,1000.00
0.00,-4848.75,1000.00
0.00,-4798.75,1000.00
0.00,-4748.75,1000.00
0.00,-4698.75,1000.00
0.00,-4648.75,1000.00
0.00,-4598.75,1000.00
0.00,-4548.75,1000.00
0.00,-4498.75,1000.00
0.00,-4448.75,1000.00
0.00,-4398.75,1000.00
0.00,-4348.75,1000.00
0.00,-4298.75,1000.00
0.00,-4248.75,1000.00
0.00,-4198.75,1000.00
0.00,-4148.75,1000.00
0.00,-4098.75,1000.00
0.00,-4048.75,1000.00
0.00,-3998.75,1000.00
0.00,-3948.75,1000.00
0.00,-3898.75,1000.00
0.00,-3848.75,1000.00
0.00,-3798.75,1000.00
0.00,-3748.75,1000.00
0.00,-3698.75,1000.00
0.00,-3648.75,1000.00
0.00,-3598.75,1000.00
0.00,-3548.75,1000.00
0.00,-3498.75,1000.00
0.00,-3448.75,1000.00
0.00,-3398.75,1000.00
0.00,-3348.75,1000.00
0.00,-3298.75,1000.00
0.00,-3248.75,1000.00
0.00,-3198.75,1000.00
0.00,-3148.75,1000.00
0.00,-3098.75,1000.00
0.00,-3048.75,1000.00
0.00,-2998.75,1000.00
0.00,-2948.75,1000.00
0.00,-2898.75,1000.00
0.00,-2848.75,1000.00
0.00,-2798.75,1000.00
0.00,-2748.75,1000.00
0.00,-2698.75,1000.00
0.00,-2648.75,1000.00
0.00,-2598.75,1000.00
0.00,-2548.75,1000.00
0.00,-2498.75,1000.00
0.00,-2448.75,1000.00
0.00,-2398.75,1000.00
0.00,-2348.75,1000.00
0.00,-2298.75,1000.00
0.00,-2248.75,1000.00
0.00,-2198.75,1000.00
0.00,-2148.75,1000.00
0.00,-2098.75,1000.00
0.00,-2048.75,1000.00
0.00,-1998.75,1000.00
0.00,-1948.75,1000.00
0.00,-1898.75,1000.00
0.00,-1848.75,1000.00
0.00,-1798.75,1000.00
0.00,-1748.75,1000.00
0.00,-1698.75,1000.00
0.00,-1648.75,1000.00
0.00,-1598.75,1000.00
0.00,-1548.75,1000.00
0.00,-1498.75,1000.00
0.00,-1448.75,1000.00
0.00,-1398.75,1000.00
0.00,-1348.75,1000.00
0.00,-1298.75,1000.00
0.00,-1248.75,1000.00
0.00,-1198.75,1000.00
0.00,-1148.75,1000.00
