x,y,z
0.00,-9999.40,1000.00
0.00,-9949.03,1000.00
0.00,-9898.67,1000.00
0.00,-9848.30,1000.00
0.00,-9797.93,1000.00
0.00,-9747.56,1000.00
0.00,-9697.20,1000.00
0.00,-9646.83,1000.00
0.00,-9596.46,1000.00
0.00,-9546.10,1000.00
0.00,-9495.73,1000.00
0.00,-9445.36,1000.00
0.00,-9394.99,1000.00
0.00,-9344.63,1000.00
0.00,-9294.26,1000.00
0.00,-9243.89,1000.00
-2.09,-9193.58,1000.00
-13.32,-9144.56,1000.00
-31.46,-9097.54,1000.00
-46.18,-9049.35,1000.00
-61.96,-9001.49,1000.00
-77.34,-8953.50,1000.00
-92.72,-8905.50,1000.00
-108.17,-8857.53,1000.00
-123.62,-8809.54,1000.00
-139.07,-8761.56,1000.00
-154.52,-8713.57,1000.00
-169.96,-8665.58,1000.00
-185.41,-8617.59,1000.00
-200.85,-8569.60,1000.00
-216.30,-8521.61,1000.00
-231.74,-8473.63,1000.00
-247.19,-8425.64,1000.00
-262.63,-8377.65,1000.00
-278.08,-8329.66,1000.00
-293.52,-8281.67,1000.00
-308.97,-8233.68,1000.00
-324.42,-8185.70,1000.00
-339.87,-8137.71,1000.00
-355.31,-8089.72,1000.00
-370.76,-8041.73,1000.00
-386.21,-7993.74,1000.00
-401.66,-7945.75,1000.00
-417.10,-7897.77,1000.00
-432.55,-7849.78,1000.00
-448.00,-7801.79,1000.00
-463.45,-7753.80,1000.00
-478.89,-7705.81,1000.00
-494.34,-7657.83,1000.00
-509.79,-7609.84,1000.00
-525.24,-7561.85,1000.00
-540.68,-7513.86,1000.00
-556.13,-7465.87,1000.00
-571.58,-7417.88,1000.00
-587.03,-7369.90,1000.00
-602.47,-7321.91,1000.00
-617.92,-7273.92,1000.00
-633.37,-7225.93,1000.00
-648.82,-7177.94,1000.00
-664.26,-7129.95,1000.00
-679.71,-7081.97,1000.00
-695.16,-7033.98,1000.00
-710.61,-6985.99,1000.00
-726.05,-6938.00,1000.00
-741.50,-6890.01,1000.00
-756.95,-6842.02,1000.00
-772.40,-6794.04,1000.00
-787.84,-6746.05,1000.00
-803.29,-6698.06,1000.00
-818.74,-6650.07,1000.00
-834.19,-6602.08,1000.00
-849.63,-6554.09,1000.00
-865.08,-6506.11,1000.00
-880.53,-6458.12,1000.00
-895.98,-6410.13,1000.00
-911.42,-6362.14,1000.00
-926.87,-6314.15,1000.00
-942.32,-6266.17,1000.00
-957.77,-6218.18,1000.00
-973.21,-6170.19,1000.00
-988.66,-6122.20,1000.00
-1004.11,-6074.21,1000.00
-1019.56,-6026.22,1000.00
-1035.00,-5978.24,1000.00
-1050.44,-5930.25,1000.00
-1065.89,-5882.26,1000.00
-1081.33,-5834.27,1000.00
-1096.77,-5786.28,1000.00
-1112.21,-5738.29,1000.00
-1127.66,-5690.31,1000.00
-1143.10,-5642.32,1000.00
-1158.54,-5594.33,1000.00
-1173.98,-5546.34,1000.00
-1189.42,-5498.35,1000.00
-1204.87,-5450.36,1000.00
-1220.31,-5402.38,1000.00
-1235.75,-5354.39,1000.00
-1251.19,-5306.40,1000.00
-1266.64,-5258.41,1000.00
-1282.08,-5210.42,1000.00
-1297.52,-5162.43,1000.00
-1312.96,-5114.45,1000.00
-1328.41,-5066.46,1000.00
-1343.85,-5018.47,1000.00
-1359.29,-4970.48,1000.00
-1374.73,-4922.49,1000.00
-1390.18,-4874.50,1000.00
-1405.62,-4826.52,1000.00
-1421.06,-4778.53,1000.00
-1436.50,-4730.54,1000.00
-1451.95,-4682.55,1000.00
-1467.39,-4634.56,1000.00
-1482.83,-4586.58,1000.00
-1498.27,-4538.59,1000.00
-1513.73,-4490.60,1000.00
-1529.18,-4442.61,1000.00
-1544.63,-4394.62,1000.00
-1560.07,-4346.63,1000.00
-1575.52,-4298.65,1000.00
-1590.96,-4250.66,1000.00
-1606.40,-4202.67,1000.00
-1621.85,-4154.68,1000.00
-1637.30,-4106.69,1000.00
-1652.75,-4058.72,1000.00
-1668.19,-4010.75,1000.00
-1683.63,-3962.78,1000.00
-1699.08,-3914.82,1000.00
-1714.52,-3866.85,1000.00
-1729.96,-3818.88,1000.00
-1745.40,-3770.91,1000.00
-1760.85,-3722.95,1000.00
-1776.29,-3674.98,1000.00
-1791.73,-3627.01,1000.00
-1807.17,-3579.04,1000.00
-1822.62,-3531.07,1000.00
-1838.07,-3483.11,1000.00
-1853.52,-3435.14,1000.00
-1868.96,-3387.17,1000.00
-1884.41,-3339.20,1000.00
-1899.86,-3291.24,1000.00
-1915.31,-3243.27,1000.00
-1930.75,-3195.30,1000.00
-1946.20,-3147.33,1000.00
-1961.65,-3099.36,1000.00
-1977.10,-3051.40,1000.00
-1992.54,-3003.43,1000.00
-2007.99,-2955.46,1000.00
-2023.44,-2907.49,1000.00
-2038.89,-2859.53,1000.00
-2054.33,-2811.56,1000.00
-2069.77,-2763.59,1000.00
-2085.22,-2715.62,1000.00
-2100.66,-2667.65,1000.00
-2116.10,-2619.69,1000.00
-2131.54,-2571.72,1000.00
-2146.99,-2523.75,1000.00
-2162.43,-2475.78,1000.00
-2177.87,-2427.82,1000.00
-2193.31,-2379.85,1000.00
-2208.76,-2331.88,1000.00
-2224.20,-2283.91,1000.00
-2239.64,-2235.94,1000.00
-2255.08,-2187.98,1000.00
-2270.52,-2140.01,1000.00
-2285.97,-2092.04,1000.00
-2301.41,-2044.07,1000.00
-2316.85,-1996.09,1000.00
-2332.29,-1948.12,1000.00
-2347.74,-1900.14,1000.00
-2363.18,-1852.16,1000.00
-2378.62,-1804.18,1000.00
-2394.06,-1756.20,1000.00
-2409.51,-1708.23,1000.00
-2424.95,-1660.25,1000.00
-2440.39,-1612.27,1000.00
-2455.83,-1564.29,1000.00
-2471.28,-1516.31,1000.00
-2486.72,-1468.34,1000.00
-2502.16,-1420.36,1000.00
-2517.60,-1372.38,1000.00
-2533.05,-1324.40,1000.00
-2548.49,-1276.42,1000.00
-2563.93,-1228.45,1000.00
-2579.37,-1180.47,1000.00
-2594.81,-1132.49,1000.00
-2610.26,-1084.51,1000.00
-2625.70,-1036.53,1000.00
-2641.14,-988.56,1000.00
-2656.58,-940.59,1000.00
-2672.03,-892.61,1000.00
-2687.47,-844.64,1000.00
-2702.91,-796.67,1000.00
-2718.35,-748.70,1000.00
-2733.80,-700.72,1000.00
-2749.24,-652.75,1000.00
-2764.68,-604.78,1000.00
-2780.12,-556.80,1000.00
-2795.57,-508.83,1000.00
-2811.01,-460.86,1000.00
-2826.45,-412.89,1000.00
-2841.89,-364.91,1000.00
-2857.34,-316.94,1000.00
-2872.78,-268.97,1000.00
-2888.22,-220.99,1000.00
-2903.66,-173.02,1000.00
-2919.10,-125.05,1000.00
-2934.55,-77.07,1000.00
-2949.99,-29.10,1000.00
-2965.43,18.87,1000.00
-2980.87,66.85,1000.00
-2996.32,114.82,1000.00
-3011.76,162.79,1000.00
-3027.20,210.77,1000.00
-3042.64,258.74,1000.00
-3058.09,306.71,1000.00
-3073.53,354.68,1000.00
-3088.97,402.66,1000.00
-3104.41,450.63,1000.00
-3119.86,498.60,1000.00
-3135.30,546.58,1000.00
-3150.74,594.55,1000.00
-3166.18,642.52,1000.00
-3181.63,690.49,1000.00
-3197.07,738.47,1000.00
-3212.51,786.44,1000.00
-3227.95,834.41,1000.00
-3243.40,882.39,1000.00
-3258.84,930.36,1000.00
-3274.28,978.33,1000.00
-3289.72,1026.30,1000.00
-3305.16,1074.27,1000.00
-3320.61,1122.24,1000.00
-3336.05,1170.21,1000.00
-3351.51,1218.18,1000.00
-3366.96,1266.15,1000.00
-3382.40,1314.11,1000.00
-3397.84,1362.08,1000.00
-3413.29,1410.05,1000.00
-3428.73,1458.02,1000.00
-3444.17,1505.99,1000.00
-3459.62,1553.95,1000.00
-3475.08,1601.92,1000.00
-3490.55,1649.89,1000.00
-3506.01,1697.86,1000.00
-3521.47,1745.82,1000.00
-3536.94,1793.79,1000.00
-3552.40,1841.76,1000.00
-3567.86,1889.73,1000.00
-3583.32,1937.70,1000.00
-3598.76,1985.67,1000.00
-3614.21,2033.65,1000.00
-3629.65,2081.62,1000.00
