x,y,z
0.00,-19998.80,1000.00
0.00,-19898.07,1000.00
0.00,-19797.33,1000.00
0.00,-19696.60,1000.00
0.00,-19595.86,1000.00
0.00,-19495.13,1000.00
0.00,-19394.39,1000.00
0.00,-19293.66,1000.00
0.00,-19192.93,1000.00
0.00,-19092.19,1000.00
0.00,-18991.46,1000.00
0.00,-18890.72,1000.00
0.00,-18789.99,1000.00
0.00,-18689.25,1000.00
0.00,-18588.52,1000.00
0.00,-18487.79,1000.00
-2.10,-18387.06,1000.00
-13.29,-18286.93,1000.00
-29.24,-18187.40,1000.00
-41.69,-18087.38,1000.00
-55.46,-17987.54,1000.00
-68.87,-17887.63,1000.00
-82.31,-17787.72,1000.00
-95.75,-17687.80,1000.00
-109.20,-17587.89,1000.00
-122.64,-17487.97,1000.00
-136.09,-17388.06,1000.00
-149.53,-17288.15,1000.00
-162.98,-17188.23,1000.00
-176.42,-17088.32,1000.00
-189.87,-16988.40,1000.00
-203.31,-16888.49,1000.00
-216.75,-16788.58,1000.00
-230.20,-16688.66,1000.00
-243.64,-16588.75,1000.00
-257.09,-16488.83,1000.00
-270.53,-16388.92,1000.00
-283.98,-16289.01,1000.00
-297.42,-16189.09,1000.00
-310.87,-16089.18,1000.00
-324.31,-15989.26,1000.00
-337.76,-15889.35,1000.00
-351.20,-15789.44,1000.00
-364.65,-15689.52,1000.00
-378.10,-15589.61,1000.00
-391.54,-15489.69,1000.00
-404.99,-15389.78,1000.00
-418.43,-15289.87,1000.00
-431.88,-15189.95,1000.00
-445.32,-15090.04,1000.00
-458.77,-14990.12,1000.00
-472.21,-14890.21,1000.00
-485.66,-14790.29,1000.00
-499.10,-14690.38,1000.00
-512.55,-14590.47,1000.00
-525.99,-14490.55,1000.00
-539.44,-14390.64,1000.00
-552.88,-14290.72,1000.00
-566.32,-14190.81,1000.00
-579.76,-14090.90,1000.00
-593.21,-13990.98,1000.00
-606.65,-13891.07,1000.00
-620.10,-13791.15,1000.00
-633.55,-13691.24,1000.00
-647.00,-13591.33,1000.00
-660.44,-13491.41,1000.00
-673.89,-13391.50,1000.00
-687.34,-13291.58,1000.00
-700.79,-13191.67,1000.00
-714.24,-13091.76,1000.00
-727.68,-12991.84,1000.00
-741.13,-12891.93,1000.00
-754.58,-12792.01,1000.00
-768.03,-12692.10,1000.00
-781.48,-12592.19,1000.00
-794.92,-12492.27,1000.00
-808.37,-12392.36,1000.00
-821.82,-12292.44,1000.00
-835.27,-12192.53,1000.00
-848.72,-12092.62,1000.00
-862.16,-11992.70,1000.00
-875.61,-11892.79,1000.00
-889.06,-11792.87,1000.00
-902.51,-11692.96,1000.00
-915.96,-11593.04,1000.00
-929.40,-11493.13,1000.00
-942.85,-11393.22,1000.00
-956.30,-11293.30,1000.00
-969.75,-11193.39,1000.00
-983.20,-11093.47,1000.00
-996.64,-10993.56,1000.00
-1010.09,-10893.65,1000.00
-1023.54,-10793.73,1000.00
-1036.98,-10693.82,1000.00
-1050.43,-10593.90,1000.00
-1063.87,-10493.99,1000.00
-1077.31,-10394.08,1000.00
-1090.76,-10294.16,1000.00
-1104.20,-10194.25,1000.00
-1117.64,-10094.33,1000.00
-1131.08,-9994.42,1000.00
-1144.53,-9894.51,1000.00
-1157.97,-9794.59,1000.00
-1171.41,-9694.68,1000.00
-1184.86,-9594.76,1000.00
-1198.30,-9494.85,1000.00
-1211.74,-9394.94,1000.00
-1225.18,-9295.02,1000.00
-1238.63,-9195.11,1000.00
-1252.07,-9095.19,1000.00
-1265.51,-8995.28,1000.00
-1278.96,-8895.37,1000.00
-1292.40,-8795.45,1000.00
-1305.84,-8695.54,1000.00
-1319.28,-8595.62,1000.00
-1332.73,-8495.71,1000.00
-1346.18,-8395.79,1000.00
-1359.63,-8295.88,1000.00
-1373.08,-8195.97,1000.00
-1386.54,-8096.05,1000.00
-1399.99,-7996.14,1000.00
-1413.44,-7896.22,1000.00
-1426.90,-7796.31,1000.00
-1440.35,-7696.40,1000.00
-1453.80,-7596.48,1000.00
-1467.26,-7496.57,1000.00
-1480.71,-7396.65,1000.00
-1494.16,-7296.74,1000.00
-1507.62,-7196.83,1000.00
-1521.07,-7096.91,1000.00
-1534.52,-6997.00,1000.00
-1547.98,-6897.08,1000.00
-1561.43,-6797.17,1000.00
-1574.88,-6697.26,1000.00
-1588.33,-6597.34,1000.00
-1601.79,-6497.43,1000.00
-1615.24,-6397.51,1000.00
-1628.69,-6297.60,1000.00
-1642.14,-6197.69,1000.00
-1655.58,-6097.77,1000.00
-1669.02,-5997.86,1000.00
-1682.46,-5897.94,1000.00
-1695.91,-5798.03,1000.00
-1709.35,-5698.12,1000.00
-1722.79,-5598.20,1000.00
-1736.24,-5498.29,1000.00
-1749.70,-5398.37,1000.00
-1763.15,-5298.46,1000.00
-1776.60,-5198.54,1000.00
-1790.06,-5098.63,1000.00
-1803.51,-4998.72,1000.00
-1816.96,-4898.80,1000.00
-1830.42,-4798.89,1000.00
-1843.87,-4698.97,1000.00
-1857.32,-4599.06,1000.00
-1870.78,-4499.15,1000.00
-1884.23,-4399.23,1000.00
-1897.67,-4299.32,1000.00
-1911.11,-4199.40,1000.00
-1924.56,-4099.49,1000.00
-1938.00,-3999.60,1000.00
-1951.45,-3899.70,1000.00
-1964.90,-3799.81,1000.00
-1978.35,-3699.92,1000.00
-1991.81,-3600.02,1000.00
-2005.25,-3500.13,1000.00
-2018.69,-3400.23,1000.00
-2032.14,-3300.34,1000.00
-2045.58,-3200.45,1000.00
-2059.03,-3100.55,1000.00
-2072.48,-3000.66,1000.00
-2085.94,-2900.77,1000.00
-2099.39,-2800.87,1000.00
-2112.84,-2700.98,1000.00
-2126.29,-2601.09,1000.00
-2139.73,-2501.19,1000.00
