x,y,z
0.00,-9999.30,1000.00
0.00,-9948.89,1000.00
0.00,-9898.47,1000.00
0.00,-9848.06,1000.00
0.00,-9797.64,1000.00
0.00,-9747.23,1000.00
0.00,-9696.82,1000.00
0.00,-9646.40,1000.00
0.00,-9595.99,1000.00
0.00,-9545.57,1000.00
0.00,-9495.16,1000.00
0.00,-9444.75,1000.00
0.00,-9394.33,1000.00
0.00,-9343.92,1000.00
0.00,-9293.50,1000.00
0.00,-9243.09,1000.00
4.21,-9192.98,1000.00
25.63,-9147.79,1000.00
61.49,-9112.51,1000.00
98.50,-9078.35,1000.00
131.18,-9039.98,1000.00
165.41,-9003.00,1000.00
199.10,-8965.52,1000.00
232.92,-8928.16,1000.00
266.75,-8890.79,1000.00
300.58,-8853.43,1000.00
334.41,-8816.07,1000.00
368.24,-8778.74,1000.00
402.07,-8741.40,1000.00
435.90,-8704.07,1000.00
469.73,-8666.73,1000.00
503.56,-8629.39,1000.00
537.40,-8592.06,1000.00
571.23,-8554.72,1000.00
605.06,-8517.39,1000.00
638.90,-8480.05,1000.00
672.73,-8442.71,1000.00
706.56,-8405.38,1000.00
740.39,-8368.04,1000.00
774.22,-8330.71,1000.00
808.05,-8293.37,1000.00
841.88,-8256.03,1000.00
875.71,-8218.70,1000.00
909.54,-8181.35,1000.00
943.37,-8143.98,1000.00
977.19,-8106.61,1000.00
1011.02,-8069.24,1000.00
1044.85,-8031.87,1000.00
1078.68,-7994.50,1000.00
1112.51,-7957.13,1000.00
1146.34,-7919.75,1000.00
1180.17,-7882.38,1000.00
1214.00,-7845.01,1000.00
1247.83,-7807.64,1000.00
1281.66,-7770.27,1000.00
1315.49,-7732.90,1000.00
1349.31,-7695.53,1000.00
1383.14,-7658.16,1000.00
1416.97,-7620.79,1000.00
1450.80,-7583.41,1000.00
1484.63,-7546.04,1000.00
1518.46,-7508.67,1000.00
1552.29,-7471.30,1000.00
1586.12,-7433.93,1000.00
1619.95,-7396.56,1000.00
1653.78,-7359.19,1000.00
1687.61,-7321.82,1000.00
1721.43,-7284.45,1000.00
1755.26,-7247.07,1000.00
1789.09,-7209.70,1000.00
1822.92,-7172.33,1000.00
1856.75,-7134.96,1000.00
1890.58,-7097.59,1000.00
1924.41,-7060.22,1000.00
1958.24,-7022.85,1000.00
1992.07,-6985.48,1000.00
2025.90,-6948.11,1000.00
2059.73,-6910.73,1000.00
2093.57,-6873.36,1000.00
2127.40,-6835.99,1000.00
2161.24,-6798.62,1000.00
2195.08,-6761.25,1000.00
2228.92,-6723.88,1000.00
2262.76,-6686.51,1000.00
2296.59,-6649.14,1000.00
2330.43,-6611.77,1000.00
2364.27,-6574.40,1000.00
2398.11,-6537.02,1000.00
2431.95,-6499.65,1000.00
2465.78,-6462.28,1000.00
2499.62,-6424.91,1000.00
2533.46,-6387.54,1000.00
2567.30,-6350.17,1000.00
2601.14,-6312.80,1000.00
2634.97,-6275.43,1000.00
2668.81,-6238.06,1000.00
2702.65,-6200.69,1000.00
2736.49,-6163.32,1000.00
2770.32,-6125.95,1000.00
2804.16,-6088.58,1000.00
2838.00,-6051.21,1000.00
2871.84,-6013.83,1000.00
2905.68,-5976.46,1000.00
2939.51,-5939.09,1000.00
2973.35,-5901.74,1000.00
3007.19,-5864.39,1000.00
3041.03,-5827.04,1000.00
3074.87,-5789.68,1000.00
3108.70,-5752.33,1000.00
3142.54,-5714.98,1000.00
3176.38,-5677.62,1000.00
3210.22,-5640.27,1000.00
3244.05,-5602.92,1000.00
3277.89,-5565.56,1000.00
3311.73,-5528.21,1000.00
3345.57,-5490.85,1000.00
3379.41,-5453.50,1000.00
3413.24,-5416.15,1000.00
3447.08,-5378.79,1000.00
3480.92,-5341.44,1000.00
3514.76,-5304.09,1000.00
3548.60,-5266.73,1000.00
3582.43,-5229.38,1000.00
3616.27,-5192.03,1000.00
3650.11,-5154.67,1000.00
3683.95,-5117.32,1000.00
3717.79,-5079.96,1000.00
3751.62,-5042.61,1000.00
3785.46,-5005.25,1000.00
3819.30,-4967.90,1000.00
3853.14,-4930.54,1000.00
3886.97,-4893.19,1000.00
3920.81,-4855.83,1000.00
3954.65,-4818.47,1000.00
3988.49,-4781.10,1000.00
4022.33,-4743.73,1000.00
4056.16,-4706.36,1000.00
4090.00,-4669.01,1000.00
4123.83,-4631.67,1000.00
4157.65,-4594.33,1000.00
4191.47,-4557.00,1000.00
4225.29,-4519.66,1000.00
4259.11,-4482.33,1000.00
4292.93,-4444.99,1000.00
4324.70,-4405.96,1000.00
4342.22,-4359.11,1000.00
4341.21,-4308.89,1000.00
4336.03,-4258.77,1000.00
4337.00,-4208.40,1000.00
4336.65,-4158.01,1000.00
4336.75,-4107.61,1000.00
4336.66,-4057.21,1000.00
4336.56,-4006.81,1000.00
4336.45,-3956.41,1000.00
4336.35,-3906.02,1000.00
4336.24,-3855.62,1000.00
4336.14,-3805.22,1000.00
4336.03,-3754.83,1000.00
4335.93,-3704.43,1000.00
4335.82,-3654.03,1000.00
4335.71,-3603.64,1000.00
4335.61,-3553.24,1000.00
4335.50,-3502.84,1000.00
4335.40,-3452.45,1000.00
4335.29,-3402.05,1000.00
4335.19,-3351.66,1000.00
4335.08,-3301.26,1000.00
4334.98,-3250.86,1000.00
4334.87,-3200.47,1000.00
4334.77,-3150.07,1000.00
4334.66,-3099.67,1000.00
4334.55,-3049.28,1000.00
4334.45,-2998.88,1000.00
4334.34,-2948.48,1000.00
4334.24,-2898.09,1000.00
4334.13,-2847.69,1000.00
4334.03,-2797.29,1000.00
4333.92,-2746.90,1000.00
4333.82,-2696.50,1000.00
4333.71,-2646.10,1000.00
4333.60,-2595.71,1000.00
4333.50,-2545.31,1000.00
4333.39,-2494.92,1000.00
4333.29,-2444.52,1000.00
4333.18,-2394.12,1000.00
4333.08,-2343.73,1000.00
4332.97,-2293.33,1000.00
4332.87,-2242.93,1000.00
4332.76,-2192.54,1000.00
4332.66,-2142.14,1000.00
4332.55,-2091.74,1000.00
4332.44,-2041.35,1000.00
4332.34,-1990.95,1000.00
4332.23,-1940.55,1000.00
4332.13,-1890.16,1000.00
4332.02,-1839.76,1000.00
4331.92,-1789.36,1000.00
4331.81,-1738.97,1000.00
4331.71,-1688.57,1000.00
4331.60,-1638.17,1000.00
4331.50,-1587.78,1000.00
4331.39,-1537.38,1000.00
4331.28,-1486.99,1000.00
4331.18,-1436.59,1000.00
4331.07,-1386.19,1000.00
4330.97,-1335.80,1000.00
4330.86,-1285.40,1000.00
4330.76,-1235.00,1000.00
4330.65,-1184.61,1000.00
4330.55,-1134.21,1000.00
4330.44,-1083.81,1000.00
4330.34,-1033.42,1000.00
4330.23,-983.02,1000.00
4330.12,-932.62,1000.00
4330.02,-882.22,1000.00
4329.91,-831.81,1000.00
4329.81,-781.41,1000.00
4329.70,-731.01,1000.00
4329.60,-680.61,1000.00
4329.49,-630.21,1000.00
4329.39,-579.81,1000.00
4329.28,-529.41,1000.00
4329.18,-479.01,1000.00
4329.07,-428.61,1000.00
4328.96,-378.21,1000.00
4328.86,-327.81,1000.00
4328.75,-277.40,1000.00
4328.65,-227.00,1000.00
4328.54,-176.60,1000.00
4328.44,-126.20,1000.00
4328.33,-75.81,1000.00
4328.23,-25.41,1000.00
4328.12,24.99,1000.00
4328.02,75.39,1000.00
4327.91,125.79,1000.00
4327.80,176.19,1000.00
4327.70,226.59,1000.00
4327.59,276.99,1000.00
4327.49,327.40,1000.00
4327.38,377.80,1000.00
4327.28,428.20,1000.00
4327.17,478.60,1000.00
4327.07,529.00,1000.00
4326.96,579.40,1000.00
4326.85,629.80,1000.00
4326.75,680.20,1000.00
4326.64,730.60,1000.00
4326.54,781.00,1000.00
4326.43,831.40,1000.00
4326.33,881.80,1000.00
4326.22,932.21,1000.00
4326.12,982.61,1000.00
4326.01,1033.01,1000.00
4325.91,1083.40,1000.00
4325.80,1133.80,1000.00
4325.69,1184.20,1000.00
4325.59,1234.59,1000.00
4325.48,1284.99,1000.00
4325.38,1335.39,1000.00
4325.27,1385.78,1000.00
4325.17,1436.18,1000.00
4325.06,1486.58,1000.00
