x,y,z
0.00,-9999.20,1000.00
0.00,-9948.81,1000.00
0.00,-9898.42,1000.00
0.00,-9848.04,1000.00
0.00,-9797.65,1000.00
0.00,-9747.26,1000.00
0.00,-9696.87,1000.00
0.00,-9646.49,1000.00
0.00,-9596.10,1000.00
0.00,-9545.71,1000.00
0.00,-9495.32,1000.00
0.00,-9444.94,1000.00
0.00,-9394.55,1000.00
0.00,-9344.16,1000.00
0.00,-9293.77,1000.00
0.00,-9243.38,1000.00
-2.12,-9193.06,1000.00
-13.41,-9144.06,1000.00
-31.61,-9097.07,1000.00
-46.30,-9048.87,1000.00
-62.06,-9001.00,1000.00
-77.46,-8953.01,1000.00
-92.84,-8905.01,1000.00
-108.30,-8857.05,1000.00
-123.74,-8809.07,1000.00
-139.19,-8761.08,1000.00
-154.64,-8713.09,1000.00
-170.08,-8665.10,1000.00
-185.53,-8617.12,1000.00
-200.98,-8569.13,1000.00
-216.42,-8521.14,1000.00
-231.87,-8473.15,1000.00
-247.31,-8425.16,1000.00
-262.76,-8377.17,1000.00
-278.21,-8329.19,1000.00
-293.65,-8281.20,1000.00
-309.10,-8233.21,1000.00
-324.55,-8185.22,1000.00
-339.99,-8137.23,1000.00
-355.44,-8089.24,1000.00
-370.88,-8041.26,1000.00
-386.33,-7993.27,1000.00
-401.78,-7945.28,1000.00
-417.22,-7897.29,1000.00
-432.67,-7849.30,1000.00
-448.12,-7801.31,1000.00
-463.56,-7753.33,1000.00
-479.01,-7705.34,1000.00
-494.45,-7657.35,1000.00
-509.90,-7609.36,1000.00
-525.35,-7561.37,1000.00
-540.79,-7513.38,1000.00
-556.24,-7465.40,1000.00
-571.69,-7417.41,1000.00
-587.13,-7369.42,1000.00
-602.58,-7321.43,1000.00
-618.02,-7273.44,1000.00
-633.47,-7225.46,1000.00
-648.92,-7177.47,1000.00
-664.36,-7129.48,1000.00
-679.81,-7081.49,1000.00
-695.26,-7033.50,1000.00
-710.70,-6985.51,1000.00
-726.15,-6937.53,1000.00
-741.59,-6889.54,1000.00
-757.04,-6841.55,1000.00
-772.49,-6793.56,1000.00
-787.93,-6745.57,1000.00
-803.38,-6697.58,1000.00
-818.82,-6649.60,1000.00
-834.27,-6601.61,1000.00
-849.72,-6553.62,1000.00
-865.16,-6505.63,1000.00
-880.61,-6457.64,1000.00
-896.06,-6409.65,1000.00
-911.50,-6361.67,1000.00
-926.95,-6313.68,1000.00
-942.39,-6265.69,1000.00
-957.84,-6217.70,1000.00
-973.29,-6169.71,1000.00
-988.73,-6121.72,1000.00
-1004.18,-6073.74,1000.00
-1019.63,-6025.75,1000.00
-1035.07,-5977.76,1000.00
-1050.51,-5929.77,1000.00
-1065.95,-5881.78,1000.00
